ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,А基[5],А基[20],А基[60],А基[120],А秖[5],А秖[20],А秖[60],А秖[120]
20191126,42.55,42.6,42,42,43541,42.25□,42.05◆,41.32◆,41.25◆,18005◆,23214◆,16258◆,15511◆
20191127,42.15,42.3,42.05,42.3,9185,42.25,42.13◆,41.37◆,41.26◆,17427□,22650□,16237□,15455□
20191128,42.35,42.5,42.2,42.35,10507,42.31◆,42.23◆,41.40◆,41.27◆,17129□,21787□,16109□,15437□
20191129,42.25,42.3,41.7,41.7,18231,42.17□,42.31◆,41.43◆,41.28◆,19096◆,21653□,16306◆,15490◆
20191202,41.7,41.8,41.5,41.65,10100,42.00□,42.34◆,41.46◆,41.28◆,18313□,21251□,16325◆,15433□
20191203,41.55,41.95,41.55,41.75,7502,41.95□,42.36◆,41.49◆,41.28□,11105□,20283□,16294□,15295□
20191204,41.4,41.4,41.15,41.3,39595,41.75□,42.27□,41.51◆,41.27□,17187◆,18240□,16639◆,15529◆
20191205,41.35,41.7,41.35,41.5,21915,41.58□,42.20□,41.52◆,41.27□,19469◆,16979□,16720◆,15591◆
20191206,41.45,41.5,41.15,41.25,16912,41.49□,42.13□,41.52◆,41.27□,19205□,16631□,16803◆,15651◆
20191209,41.25,41.35,41.25,41.3,10886,41.42□,42.08□,41.52□,41.27□,19362◆,16010□,16725□,15660◆
20191210,41.35,41.7,41.35,41.7,14239,41.41□,42.03□,41.53◆,41.26□,20710◆,15593□,16687□,15673◆
20191211,41.75,42.4,41.7,42.4,30880,41.63◆,42.03◆,41.54◆,41.26□,18967□,16524◆,16949◆,15768◆
20191212,42.55,42.7,42.4,42.45,22831,41.82◆,42.05◆,41.56◆,41.26□,19150◆,17132◆,17157◆,15858◆
20191213,42.7,43,42.55,42.9,38148,42.15◆,42.06◆,41.58◆,41.27◆,23397◆,18416◆,17563◆,16050◆
20191216,43,43.05,42.75,42.9,21226,42.47◆,42.07◆,41.60◆,41.27◆,25465◆,18750◆,17742◆,16140◆
20191217,42.9,42.95,42.65,42.95,16334,42.72◆,42.08◆,41.61◆,41.27◆,25884◆,18926◆,17822◆,16197◆
20191218,42.95,43,42.75,43,19104,42.84◆,42.12◆,41.64◆,41.27◆,23529□,19277◆,17811□,16258◆
20191219,43,43,42.6,42.7,13425,42.89◆,42.15◆,41.66◆,41.27□,21648□,19349◆,17912◆,16136□
20191220,42.7,42.8,42.5,42.8,16048,42.87□,42.17◆,41.68◆,41.27□,17228□,19731◆,17986◆,16014□
20191223,42.65,42.8,42.65,42.8,8634,42.85□,42.19◆,41.71◆,41.27◆,14709□,19462□,17964□,15844□
20191224,42.8,42.8,42.6,42.65,5493,42.79□,42.22◆,41.73◆,41.27,12541□,17560□,17858□,15766□
20191225,42.65,42.75,42.55,42.6,5454,42.71□,42.23◆,41.76◆,41.27◆,9811□,17373□,17752□,15684□
20191226,42.6,42.75,42.5,42.65,5747,42.70□,42.25◆,41.78◆,41.27◆,8275□,17135□,17650□,15642□
20191227,42.8,42.8,42.55,42.7,8813,42.68□,42.30◆,41.81◆,41.28◆,6828□,16664□,17645□,15639□
20191230,42.7,42.7,42.5,42.7,9730,42.66□,42.35◆,41.85◆,41.28◆,7048◆,16646□,17596□,15605□
20191231,42.6,42.65,42.55,42.55,6852,42.64□,42.39◆,41.88◆,41.29◆,7319◆,16613□,17551□,15588□
20200102,42.6,42.7,42.5,42.55,7231,42.63□,42.45◆,41.92◆,41.29◆,7675◆,14995□,17568◆,15535□
20200103,42.65,42.85,42.55,42.8,13179,42.66◆,42.52◆,41.96◆,41.30◆,9161◆,14558□,17578◆,15559◆
20200106,42.6,42.6,42.25,42.25,15600,42.57□,42.57◆,41.99◆,41.30◆,10519◆,14493□,17702◆,15571◆
20200107,42.25,42.4,42.1,42.2,9634,42.47□,42.61◆,42.01◆,41.31◆,10499□,14430□,17626□,15543□
20200108,42,42,41.8,41.8,16098,42.32□,42.62◆,42.03◆,41.31◆,12349◆,14523◆,17684◆,15550◆
20200109,42,42.05,41.85,42,11441,42.21□,42.60□,42.05◆,41.32◆,13191◆,13551□,17526□,15480□
20200110,42,42.1,41.95,42.05,15858,42.06□,42.58□,42.06◆,41.32◆,13726◆,13203□,17529◆,15484◆
20200113,42.4,42.9,42.4,42.85,24908,42.18◆,42.58□,42.09◆,41.34◆,15588◆,12541□,17603◆,15592◆
20200114,43.05,43.05,42.65,42.85,19339,42.31◆,42.57□,42.11◆,41.35◆,17529◆,12446□,17769◆,15644◆
20200115,43,43,42.7,42.9,11945,42.53◆,42.57□,42.14◆,41.37◆,16698□,12227□,17694□,15661◆
20200116,42.8,42.95,42.7,42.95,11332,42.72◆,42.57□,42.17◆,41.38◆,16677□,11838□,17637□,15661◆
20200117,43,43.1,42.9,43.1,14504,42.93◆,42.59◆,42.20◆,41.40◆,16406□,11892◆,17677◆,15715◆
20200120,43.1,43.15,43,43.1,14028,42.98◆,42.60◆,42.24◆,41.41◆,14230□,11791□,17715◆,15772◆
20200130,41.95,41.95,40.55,40.6,60660,42.53□,42.49□,42.23□,41.41□,22494◆,14392◆,18516◆,16216◆
20200131,40.65,41.15,40.55,40.65,24560,42.08□,42.39□,42.22□,41.40□,25017◆,15346◆,18707◆,16360◆
20200203,40,40.25,39.65,40.2,27338,41.53□,42.27□,42.21□,41.40□,28218◆,16440◆,18821◆,16457◆
20200204,40.2,40.85,40.05,40.7,16262,41.05□,42.18□,42.22◆,41.40◆,28570◆,16966◆,18629□,16467◆
20200205,40.8,41,40.5,40.95,14568,40.62□,42.09□,42.23◆,41.41◆,28678◆,17253◆,18524□,16397□
20200206,41.1,41.5,41.1,41.5,14892,40.80◆,42.03□,42.24◆,41.42◆,19524□,17512◆,18470□,16361□
20200207,41.15,41.2,40.9,41.05,13430,40.88◆,41.95□,42.23□,41.43◆,17298□,17840◆,18246□,16311□
20200210,40.7,40.95,40.55,40.9,10879,41.02◆,41.87□,42.20□,41.44◆,14006□,18023◆,17086□,16216□
20200211,41.35,41.8,41.35,41.65,18241,41.21◆,41.81□,42.18□,41.45◆,14402◆,18276◆,16604□,16296◆
20200212,41.9,42.05,41.65,41.8,16574,41.38◆,41.79□,42.16□,41.47◆,14803◆,18325◆,16483□,16305◆
20200213,41.9,41.95,41.55,41.6,9267,41.40◆,41.76□,42.15□,41.48◆,13678□,18306□,16249□,16234□
20200214,41.5,41.7,41.45,41.65,6484,41.52◆,41.75□,42.13□,41.50◆,12289□,17826□,15981□,16202□
20200217,41.5,41.5,41.3,41.4,8513,41.62◆,41.72□,42.12□,41.52◆,11816□,17679□,15918□,16116□
20200218,41.35,41.5,41.15,41.5,8343,41.59□,41.70□,42.11□,41.53◆,9836□,17303□,15879□,15765□
20200219,41.55,41.8,41.35,41.75,9625,41.58□,41.64□,42.09□,41.55◆,8447□,16539□,15832□,15724□
20200220,41.8,41.9,41.55,41.6,10054,41.58,41.58□,42.07□,41.56◆,8604◆,16075□,15757□,15690□
20200221,41.4,41.5,41.3,41.3,9738,41.51□,41.50□,42.05□,41.58◆,9255◆,15965□,15706□,15691◆
20200224,41,41.1,40.75,40.85,19076,41.40□,41.39□,42.03□,41.59◆,11367◆,16352◆,15822◆,15774◆
20200225,40.5,40.85,40.45,40.7,12082,41.24□,41.27□,42.00□,41.60◆,12115◆,16231□,15824◆,15805◆
20200226,40.4,40.75,40.3,40.65,15668,41.02□,41.15□,41.98□,41.61◆,13324◆,16313◆,15945◆,15845◆
20200227,40.7,40.75,40,40.05,38836,40.71□,41.12□,41.93□,41.61◆,19080◆,15222□,16359◆,16020◆
20200302,39,40,39,39.5,46111,40.35□,41.07□,41.89□,41.61□,26355◆,16299◆,16402◆,16330◆
20200303,39.8,40,39.8,39.8,22624,40.14□,41.05□,41.85□,41.61◆,27064◆,16063□,16626◆,16431◆
20200304,39.65,39.9,39.6,39.75,17042,39.95□,41.00□,41.81□,41.60□,28056◆,16102◆,16734◆,16422□
20200305,40.1,40.2,40,40.15,10452,39.85□,40.96□,41.78□,41.61◆,27013□,15897□,16605□,16455◆
20200306,39.85,39.95,39.5,39.5,31557,39.74□,40.86□,41.75□,41.60□,25557□,16730◆,16962◆,16644◆
20200309,39,39,38.3,38.55,49727,39.55□,40.73□,41.69□,41.59□,26281◆,18545◆,17666◆,16980◆
20200310,38.3,39.3,38.3,39,30222,39.39□,40.64□,41.65□,41.58□,27800◆,19512◆,17510□,17074◆
20200311,39,39.15,38.55,38.6,27074,39.16□,40.49□,41.61□,41.56□,29807◆,19954◆,17596◆,17158◆
20200312,38.5,38.5,37.5,37.5,51435,38.63□,40.27□,41.54□,41.53□,38003◆,21697◆,18171◆,17487◆
20200313,35.7,37,35,37,56173,38.13□,40.04□,41.47□,41.50□,42926◆,24042◆,18926◆,17826◆
20200316,36.7,36.7,35.7,35.8,36074,37.58□,39.75□,41.37□,41.45□,40196□,25521◆,19290◆,17988◆
20200317,35,35.4,34.8,35,47051,36.78□,39.43□,41.25□,41.40□,43562◆,27448◆,19560◆,18254◆
20200318,35.05,35.15,34.55,34.65,36209,35.99□,39.09□,41.12□,41.34□,45389◆,28842◆,19783◆,18470◆
20200319,34.05,34.25,33.8,34,51074,35.29□,38.70□,40.97□,41.27□,45316□,30914◆,19998◆,18781◆
20200320,34.35,35.8,34.35,35.1,46174,34.91□,38.37□,40.84□,41.22□,43317□,32720◆,20414◆,19078◆
20200323,34.15,34.7,33.95,34.15,20173,34.58□,38.02□,40.70□,41.15□,40136□,33242◆,20478◆,19150◆
20200324,34.8,35.3,34.65,34.65,23611,34.51□,37.71□,40.56□,41.10□,35448□,33469◆,20553◆,19182◆
20200325,35.35,35.8,35.1,35.3,23996,34.64◆,37.44□,40.43□,41.05□,33006□,34064◆,20729◆,19320◆
20200326,35.55,35.55,35.05,35.25,15005,34.89◆,37.17□,40.31□,41.00□,25792□,34031□,20712□,19349◆
20200327,35.8,36.05,35.6,35.8,23985,35.03◆,36.95□,40.19□,40.95□,21354□,33289□,20968◆,19466◆
20200330,35.2,35.8,35,35.8,14417,35.36◆,36.77□,40.08□,40.90□,20203□,31704□,21116◆,19487◆
20200331,36,36.1,35.2,35.3,22059,35.49◆,36.54□,39.95□,40.86□,19893□,31676□,21393◆,19573◆
20200401,35.35,35.6,35.15,35.25,10447,35.48□,36.32□,39.83□,40.81□,17183□,31346□,21471◆,19560□
20200406,35.85,35.9,35,35.05,27769,35.44□,36.06□,39.70□,40.76□,19736◆,32212◆,21787◆,19716◆
20200407,35.5,35.6,34.9,35.35,21550,35.35□,35.86□,39.58□,40.72□,19249□,31711□,21984◆,19790◆
20200408,35.35,35.95,35.3,35.75,19142,35.34□,35.72□,39.47□,40.68□,20194◆,30182□,22189◆,19870◆
20200409,36.1,36.3,36.05,36.2,14200,35.52◆,35.58□,39.36□,40.64□,18622□,29381□,22305◆,19936◆
20200410,36.6,38,36.6,37.8,30729,36.03◆,35.54□,39.28□,40.62□,22678◆,29564◆,22598◆,20088◆
20200413,37.9,37.95,37.25,37.4,14498,36.50◆,35.53□,39.20□,40.59□,20024□,27717□,22579□,20141◆
20200414,37.5,38.1,37.4,38,20871,37.03◆,35.58◆,39.13□,40.57□,19888□,25952□,22767◆,20196◆
20200415,38.25,38.35,38.05,38.3,17622,37.54◆,35.71◆,39.07□,40.55□,19584□,25029□,22792◆,20238◆
20200416,37.8,37.85,37.6,37.8,18826,37.86◆,35.85◆,39.00□,40.52□,20509◆,23618□,22915◆,20221□
20200417,38.1,38.75,38.1,38.2,22457,37.94◆,36.02◆,38.94□,40.50□,18855□,22930□,23025◆,20277◆
20200420,38.2,38.3,37.95,38,9777,38.06◆,36.22◆,38.85□,40.47□,17911□,20866□,22773□,20188□
20200421,37.9,37.95,36.9,37,20025,37.86□,36.32◆,38.76□,40.43□,17742□,19558□,22784◆,20277◆
20200422,36.7,37.2,36.55,37.2,13135,37.64□,36.47◆,38.66□,40.40□,16844□,19206□,22804◆,20249□
20200423,37.05,37.6,37,37.25,10297,37.53□,36.60◆,38.57□,40.37□,15138□,18540□,22787□,20212□
20200424,37.3,37.35,37,37.05,6592,37.30□,36.69◆,38.47□,40.33□,11965□,17670□,22655□,20166□
20200427,37.5,38,37.35,38,14533,37.3,36.83◆,38.38□,40.31□,12917◆,17647□,22664◆,20189◆
20200428,38.2,38.2,37.9,38,11331,37.50◆,36.94◆,38.34□,40.28□,11178□,17014□,21841□,20179□
20200429,38.15,38.9,38.15,38.45,21952,37.75◆,37.07◆,38.30□,40.26□,12941◆,17391◆,21798□,20252◆
20200430,39.25,39.9,39.2,39.9,42259,38.28◆,37.30◆,38.30□,40.25□,19334◆,18401◆,22047◆,20434◆
20200504,39,39.15,38.5,38.8,30239,38.63◆,37.48◆,38.26□,40.24□,24063◆,19390◆,22280◆,20454◆
20200505,39,39.2,38.8,38.9,11232,38.81◆,37.67◆,38.23□,40.23□,23403□,18563□,22224□,20374□
20200506,38.9,39.05,38.5,38.8,13218,38.97◆,37.84◆,38.19□,40.21□,23780◆,18147□,22196□,20333□
20200507,38.8,39.25,38.8,38.85,11729,39.05◆,38.00◆,38.15□,40.19□,21736□,17776□,22168□,20207□
20200508,39.25,39.5,39.05,39.25,11426,38.92□,38.15◆,38.12□,40.16□,15569□,17638□,22177◆,19631□
20200511,39.5,39.9,39.5,39.6,14026,39.08◆,38.24◆,38.09□,40.13□,12326□,16802□,22107□,19356□
20200512,39.4,39.7,39.3,39.6,12575,39.22◆,38.35◆,38.05□,40.11□,12595◆,16706□,22040□,19261□
20200513,39.4,39.55,39.35,39.55,9582,39.37◆,38.43◆,38.02□,40.08□,11868□,16142□,22045◆,19147□
20200514,39.35,39.5,39.1,39.15,10862,39.43◆,38.47◆,37.97□,40.05□,11694□,15804□,22118◆,19049□
20200515,39.35,39.5,38.85,39.05,11084,39.39□,38.53◆,37.94□,40.03□,11626□,15417□,22161◆,19040□
20200518,39,39.15,38.9,39,8104,39.27□,38.57◆,37.89□,40.00□,10442□,14699□,22157□,19018□
20200519,39.65,39.65,39.3,39.45,14506,39.24□,38.64◆,37.86□,39.97□,10828◆,14935◆,22238◆,19035◆
20200520,39.6,39.8,39.5,39.65,13549,39.26◆,38.78◆,37.82□,39.95□,11621◆,14612□,22297◆,19027□
20200521,39.65,39.95,39.6,39.95,12803,39.42◆,38.91◆,37.80□,39.93□,12009◆,14595□,22348◆,19027□
20200522,39.8,39.85,39.2,39.25,14118,39.46◆,39.01◆,37.77□,39.90□,12616◆,14786◆,22265□,19044◆
20200525,39.3,39.5,38.85,39.15,7586,39.49◆,39.12◆,37.75□,39.88□,12513□,14836◆,22190□,19007□
20200526,39.25,40.1,39.15,39.9,26607,39.58◆,39.21◆,37.74□,39.86□,14933◆,15440◆,22372◆,19159◆
20200527,40.1,40.3,40,40.15,12195,39.68◆,39.32◆,37.74◆,39.84□,14662□,15483◆,21928□,19144□
20200528,40.3,40.3,39.45,39.5,19949,39.59□,39.37◆,37.74,39.81□,16091◆,15383□,21492□,18947□
20200529,39.3,40.05,39.2,40.05,31387,39.75◆,39.38◆,37.74◆,39.80□,19545◆,14839□,21638◆,19132◆
20200601,40.2,40.45,40.1,40.25,16329,39.97◆,39.45◆,37.75◆,39.78□,21294◆,14143□,21627□,19181◆
20200602,40.25,40.45,40.25,40.35,17770,40.06◆,39.53◆,37.75◆,39.77□,19526□,14470◆,21749◆,19177□
20200603,40.7,41.4,40.6,41.4,40516,40.31◆,39.66◆,37.78◆,39.77□,25190◆,15835◆,21898◆,19430◆
20200604,41.55,41.7,41.35,41.55,28071,40.72◆,39.79◆,37.83◆,39.76□,26815◆,16652◆,21537□,19602◆
20200605,41.55,41.75,41.25,41.6,16734,41.03◆,39.91◆,37.88◆,39.77◆,23884□,16918◆,21312□,19411□
20200608,41.75,42,41.65,41.9,23127,41.36◆,40.02◆,37.93◆,39.77◆,25244◆,17373◆,21246□,19421◆
20200609,41.95,42.1,41.8,42,19533,41.69◆,40.14◆,38.01◆,39.78◆,25596◆,17721◆,20715□,19443◆
20200610,42,42.5,41.9,42.35,19803,41.88◆,40.28◆,38.10◆,39.78◆,21454□,18232◆,20108□,19517◆
20200611,42.35,42.55,41,41,38291,41.77□,40.38◆,38.18◆,39.78□,23498◆,19603◆,20145◆,19718◆
20200612,40.35,40.8,40.25,40.7,21930,41.59□,40.46◆,38.28◆,39.76□,24537◆,20146◆,19727□,19643□
20200615,40.8,41.7,40.7,40.9,22053,41.39□,40.55◆,38.38◆,39.75□,24322□,20843◆,19491□,19637□
20200616,41.4,42,41.35,41.9,23261,41.37□,40.68◆,38.51◆,39.74□,25068◆,21281◆,19027□,19513□
20200617,42,42.25,41.75,42.2,23106,41.34□,40.80◆,38.63◆,39.74□,25728◆,21759◆,18643□,19528◆
20200618,42.25,42.3,41.75,42.15,19178,41.57◆,40.91◆,38.77◆,39.73□,21906□,22077◆,18626□,19552◆
20200619,42.2,42.2,41.95,42.1,20524,41.85◆,41.06◆,38.89◆,39.72□,21625□,22398◆,18575□,19564◆
20200622,42.1,42.15,41.95,42.1,13869,42.09◆,41.20◆,39.00◆,39.72□,19988□,22712◆,18406□,19567◆
20200623,42.35,42.4,42,42.3,19515,42.17◆,41.32◆,39.12◆,39.71□,19239□,22357□,18481◆,19596◆
20200624,42.35,42.4,42.2,42.2,15603,42.17,41.43◆,39.23◆,39.71□,17738□,22528◆,18341□,19654◆
20200629,41.95,42,41.8,41.9,21301,42.12□,41.55◆,39.33◆,39.70□,18163◆,22595◆,18456◆,19786◆
20200630,42,42.1,41.85,41.85,41635,42.07□,41.64◆,39.44◆,39.70□,22385◆,23108◆,18782◆,20088◆
20200701,40.1,40.5,40,40.35,23090,41.72□,41.64◆,39.52◆,39.68□,24229◆,23446◆,18993◆,20232◆
20200702,40.4,40.5,40.3,40.3,11935,41.32□,41.64□,39.61◆,39.66□,22713□,23154□,18729□,20258◆
20200703,40.6,40.75,40.4,40.75,12597,41.03□,41.61□,39.70◆,39.64□,22112□,21758□,18580□,20282◆
20200706,40.75,41.3,40.75,41.25,21179,40.90□,41.59□,39.79◆,39.63□,22087□,21413□,18614◆,20402◆
20200707,41.35,41.4,40.9,40.95,18286,40.72□,41.56□,39.87◆,39.62□,17418□,21491◆,18682◆,20494◆
20200708,40.9,41.1,40.75,40.95,13134,40.84◆,41.51□,39.92◆,39.60□,15426□,20991□,18389□,20493□
20200709,40.9,41.25,40.6,40.6,16205,40.90◆,41.44□,39.98◆,39.59□,16280◆,20825□,18417◆,20498◆
20200710,40.7,40.7,40.25,40.25,12477,40.80□,41.34□,40.02◆,39.57□,16256□,20459□,18277□,20522◆
20200713,40.8,40.95,40.5,40.95,13700,40.74□,41.33□,40.06◆,39.56□,14761□,19229□,18212□,20502□
20200714,40.6,40.85,40.6,40.7,10659,40.69□,41.33,40.11◆,39.55□,13235□,18665□,18076□,20496□
20200715,40.95,40.95,40.6,40.65,13394,40.63□,41.32□,40.15◆,39.54□,13287◆,18233□,17925□,20475□
20200716,40.75,40.85,40.55,40.55,12829,40.62□,41.25□,40.19◆,39.52□,12612□,17711□,17976◆,20374□
20200717,40.85,40.9,40.5,40.5,10899,40.67◆,41.17□,40.25◆,39.50□,12296□,17101□,17824□,20304□
20200720,40.5,40.7,40.35,40.4,9297,40.56□,41.08□,40.30◆,39.48□,11416□,16607□,17760□,20282□
20200721,40.65,40.8,40.4,40.4,20383,40.50□,41.00□,40.36◆,39.46□,13361◆,16599□,17928◆,20357◆
20200722,40.45,40.75,40.45,40.65,12648,40.5,40.92□,40.42◆,39.44□,13211□,16538□,18029◆,20342□
20200723,40.6,40.6,40.3,40.35,11274,40.46□,40.83□,40.45◆,39.42□,12900□,16126□,17974□,20319□
20200724,40.2,40.35,40.1,40.1,13430,40.38□,40.72□,40.49◆,39.41□,13407◆,16018□,18009◆,19925□
20200727,40.05,40.4,39.75,39.75,17778,40.25□,40.61□,40.51◆,39.41□,15103◆,15842□,17940□,19869□
20200728,39.6,40,39.6,39.65,19870,40.10□,40.50□,40.51□,39.40□,15000□,14753□,17567□,19807□
20200729,39.9,40.4,39.8,40.1,15553,39.99□,40.49□,40.53◆,39.40□,15581◆,14376□,17322□,19801□
20200730,40.45,40.45,39.8,40.1,17469,39.94□,40.48□,40.55◆,39.39□,16820◆,14653◆,17426◆,19825◆
20200731,39.95,39.95,39.6,39.6,21487,39.84□,40.42□,40.56◆,39.37□,18432◆,15098◆,17564◆,19880◆
20200803,39.6,39.65,39.2,39.25,22053,39.74□,40.32□,40.57◆,39.36□,19287◆,15141◆,17736◆,19952◆
20200804,39.35,39.8,39.3,39.8,8628,39.77◆,40.27□,40.58◆,39.35□,17038□,14658□,17689□,19933□
20200805,39.85,39.95,39.6,39.85,9218,39.72□,40.21□,40.58◆,39.33□,15771□,14463□,17609□,19858□
20200806,39.95,40.3,39.9,40.2,11868,39.74◆,40.19□,40.59◆,39.32□,14651□,14246□,17597□,19819□
20200807,40.2,40.2,39.85,39.85,10230,39.79◆,40.17□,40.60◆,39.31□,12400□,14133□,17608◆,19827◆
20200810,39.85,40.5,39.85,40.45,14209,40.03◆,40.15□,40.62◆,39.30□,10831□,14159◆,17664◆,19891◆
20200811,40,40.15,39.9,39.95,18745,40.06◆,40.11□,40.63◆,39.28□,12854◆,14563◆,17791◆,19976◆
20200812,39.95,40.45,39.95,40.45,17292,40.18◆,40.10□,40.66◆,39.28□,14469◆,14758◆,17945◆,20051◆
20200813,40.5,40.7,40.4,40.7,15627,40.28◆,40.11◆,40.68◆,39.27□,15221◆,14898◆,17963◆,20101◆
20200814,40.45,40.5,40.1,40.3,7757,40.37◆,40.10□,40.69◆,39.26□,14726□,14741□,17867□,20082□
20200817,40.35,40.8,40.2,40.7,11385,40.42◆,40.11◆,40.70◆,39.25□,14161□,14845◆,17843□,20095◆
20200818,40.6,40.6,40.4,40.6,6920,40.55◆,40.12◆,40.72◆,39.25□,11796□,14172□,17723□,19994□
20200819,40.75,41,40.55,40.55,18136,40.57◆,40.12□,40.75◆,39.25□,11965◆,14447◆,17899◆,20045◆
20200820,40.45,40.5,39.6,39.8,23979,40.39□,40.09□,40.75□,39.24□,13636◆,15082◆,17855□,20114◆
20200821,39.9,40.05,39.75,39.85,10089,40.30□,40.08□,40.74□,39.24□,14102◆,14915□,17820□,19874□
20200824,39.9,40,39.8,39.9,6417,40.14□,40.08◆,40.75◆,39.24◆,13108□,14347□,17594□,19543□
20200825,39.9,40.55,39.85,40.5,15489,40.12□,40.13◆,40.76◆,39.25◆,14822◆,14128□,17330□,19484□
20200826,40.25,40.55,40.1,40.55,13323,40.12,40.15◆,40.76◆,39.25◆,13860□,14016□,17279□,19453□
20200827,40.55,40.55,40,40,11120,40.16◆,40.14□,40.75□,39.25□,11288□,13699□,17169□,19459◆
20200828,40,40.15,39.9,39.95,13784,40.18◆,40.16◆,40.73□,39.26◆,12027◆,13314□,16723□,19310□
20200831,40.05,40.2,39.75,39.85,20644,40.17□,40.19◆,40.70□,39.27◆,14872◆,13243□,16599□,19068□
20200901,39.9,39.95,39.65,39.85,14664,40.04□,40.19◆,40.67□,39.28◆,14707□,13545◆,16565□,18938□
20200902,39.95,39.95,39.5,39.55,17159,39.84□,40.18□,40.63□,39.28◆,15474◆,13942◆,16465□,18856□
20200903,39.7,40,39.6,39.85,14479,39.81□,40.16□,40.60□,39.30◆,16146◆,14073◆,16381□,18548□
20200904,39.5,39.65,39.3,39.45,15478,39.71□,40.14□,40.55□,39.32◆,16485◆,14335◆,16309□,18209□
20200907,39.45,39.65,39.35,39.35,10991,39.61□,40.09□,40.52□,39.35◆,14554□,14174□,15854□,18000□
20200908,39.4,39.6,39.35,39.55,9218,39.55□,40.07□,40.50□,39.39◆,13465□,13698□,15642□,17684□
20200909,39.35,39.5,39.1,39.45,12802,39.53□,40.02□,40.48□,39.43◆,12594□,13473□,15488□,17489□
20200910,39.55,39.8,39.35,39.75,11147,39.51□,39.97□,40.44□,39.48◆,11927□,13249□,15286□,17157□
20200911,39.8,40,39.65,39.9,12885,39.60◆,39.95□,40.40□,39.52◆,11409□,13506◆,15116□,16879□
20200914,39.9,40.1,39.75,40.1,11642,39.75◆,39.92□,40.37□,39.57◆,11539◆,13518◆,14990□,16808□
20200915,40.05,40.1,39.9,40.1,10945,39.86◆,39.89□,40.34□,39.61◆,11884◆,13720◆,14830□,16703□
20200916,40.1,40.2,39.95,40.2,13967,40.01◆,39.88□,40.31□,39.65◆,12117◆,13511□,14832◆,16619□
20200917,40,40.1,39.65,39.65,18226,39.99□,39.87□,40.26□,39.69◆,13533◆,13224□,14811□,16646◆
20200918,39.7,39.8,39.5,39.5,19870,39.91□,39.85□,40.22□,39.72◆,14930◆,13713◆,14882◆,16612□
20200921,39.45,39.5,39.1,39.1,21084,39.71□,39.81□,40.17□,39.75◆,16819◆,14446◆,14878□,16667◆
20200922,39.1,39.15,38.8,39,14926,39.49□,39.74□,40.12□,39.78◆,17615◆,14418□,14433□,16608□
20200923,39,39,38.7,39,16756,39.25□,39.66□,40.10□,39.81◆,18173◆,14589◆,14327□,16660◆
20200924,38.8,38.8,38,38,26770,38.92□,39.56□,40.06□,39.84◆,19881◆,15372◆,14575◆,16652□
20200925,38.05,38.35,38,38.1,12878,38.64□,39.47□,40.02□,39.86◆,18483□,15327□,14579◆,16580□
20200928,38.2,38.55,38.2,38.55,8807,38.53□,39.40□,39.97□,39.88◆,16028□,14735□,14373□,16494□
20200929,38.65,38.8,38.6,38.7,7702,38.47□,39.34□,39.93□,39.90◆,14583□,14387□,14197□,16439□
20200930,38.85,38.9,38.6,38.6,9057,38.39□,39.30□,39.90□,39.91◆,13043□,13982□,14129□,16259□
20201005,38.7,38.8,38.4,38.45,8918,38.48◆,39.23□,39.86□,39.92◆,9473□,13704□,14007□,16212□
20201006,38.6,38.8,38.5,38.65,7912,38.59◆,39.19□,39.83□,39.92◆,8479□,13325□,13931□,16104□
20201007,38.6,38.75,38.6,38.6,7592,38.60◆,39.15□,39.79□,39.93◆,8236□,13155□,13829□,16021□
20201008,38.6,38.65,38.4,38.45,13449,38.55□,39.09□,39.76□,39.93◆,9386◆,13367◆,13876◆,15976□
20201012,38.6,38.7,38.3,38.6,11337,38.55,39.05□,39.72□,39.94◆,9842◆,13294□,13842□,15883□
20201013,38.65,38.7,38.35,38.45,10350,38.55,38.99□,39.69□,39.94◆,10128◆,13254□,13800□,15888◆
20201014,38.45,38.9,38.45,38.6,12455,38.54□,38.92□,39.66□,39.95◆,11037◆,13232□,13826◆,15825□
20201015,38.45,38.6,38.2,38.2,14860,38.46□,38.83□,39.62□,39.96◆,12490◆,13393◆,13919◆,15839◆
20201016,38.25,38.35,38.15,38.15,10952,38.40□,38.73□,39.58□,39.97◆,11991□,13394◆,13762□,15845◆
20201019,38.25,38.55,38.25,38.4,7413,38.36□,38.64□,39.54□,39.98◆,11206□,13066□,13675□,15852◆
20201020,38.4,38.45,38.2,38.45,8819,38.36,38.58□,39.51□,39.98◆,10900□,12595□,13634□,15804□
20201021,38.45,38.55,38.3,38.4,9049,38.32□,38.52□,39.48□,39.99◆,10219□,12054□,13561□,15785□
20201022,38.35,38.6,38.3,38.5,17576,38.38◆,38.49□,39.46□,39.99◆,10762◆,11879□,13557□,15748□
20201023,38.5,38.6,38.4,38.6,8308,38.47◆,38.47□,39.45□,39.98□,10233□,11548□,13365□,15466□
20201026,38.6,39,38.6,38.95,10820,38.58◆,38.47□,39.43□,39.98◆,10915◆,11251□,13286□,15304□
20201027,38.7,38.8,38.55,38.6,5975,38.61◆,38.50◆,39.40□,39.97□,10346□,10212□,13094□,15260□
20201028,38.6,38.7,38.4,38.6,10250,38.65◆,38.53◆,39.38□,39.97□,10586◆,10080□,12907□,15235□
