ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,А基[5],А基[20],А基[60],А基[120],А秖[5],А秖[20],А秖[60],А秖[120]
20201202,19.15,19.25,18.6,18.65,2106,19.23□,18.93◆,16.07◆,13.67◆,2334□,4690◆,2611◆,1848◆
20201203,18.85,18.85,18.3,18.3,1505,18.92□,19.07◆,16.14◆,13.74◆,2113□,4725◆,2625◆,1858◆
20201204,18.35,20.1,18.35,20.1,6333,19.12◆,19.23◆,16.24◆,13.84◆,2722◆,4848◆,2719◆,1910◆
20201207,19.9,20.85,18.8,19.9,5158,19.26◆,19.30◆,16.36◆,13.92◆,3423◆,4616□,2780◆,1952◆
20201208,20.2,20.8,19.8,19.95,2728,19.38◆,19.34◆,16.48◆,14.01◆,3566◆,4313□,2805◆,1974◆
20201209,19.5,19.6,18.8,18.95,3613,19.44◆,19.37◆,16.59◆,14.09◆,3868◆,4319◆,2855◆,2003◆
20201210,19,19.3,18.45,18.6,1546,19.50◆,19.44◆,16.67◆,14.17◆,3876◆,4259□,2861◆,2015◆
20201211,18.7,18.8,17.5,17.9,2271,19.06□,19.41□,16.74◆,14.24◆,3063□,4091□,2877◆,2033◆
20201214,18.7,18.75,18.35,18.65,1094,18.81□,19.44◆,16.83◆,14.31◆,2251□,3970□,2888◆,2041◆
20201215,18.8,18.8,18.15,18.2,699,18.46□,19.47◆,16.91◆,14.39◆,1845□,3832□,2895◆,2045◆
20201216,18.55,18.6,18.05,18.2,636,18.31□,19.42□,17.00◆,14.46◆,1249□,3484□,2900◆,2050◆
20201217,19.55,20,19.25,20,5412,18.59◆,19.37□,17.09◆,14.55◆,2023◆,3208□,2933◆,2094◆
20201218,21,22,21,22,12540,19.41◆,19.39◆,17.19◆,14.66◆,4076◆,3374◆,3015◆,2197◆
20201221,21.9,24.2,21.5,24.2,11282,20.52◆,19.57◆,17.31◆,14.78◆,6114◆,3681◆,3096◆,2289◆
20201222,24,24,21.8,21.85,7714,21.25◆,19.66◆,17.41◆,14.89◆,7517◆,3884◆,3178◆,2351◆
20201223,22.8,23.75,22,23.45,5689,22.30◆,19.82◆,17.56◆,15.00◆,8528◆,3994◆,3221◆,2397◆
20201224,23.35,23.4,22,22.5,3769,22.80◆,19.95◆,17.70◆,15.11◆,8199□,4052◆,3262◆,2424◆
20201225,22.85,23,21.5,21.5,3990,22.70□,20.07◆,17.83◆,15.20◆,6489□,4088◆,3312◆,2435◆
20201228,23.5,23.6,22.1,23.2,5536,22.50□,20.27◆,17.98◆,15.30◆,5340□,4282◆,3389◆,2450◆
20201229,23.5,23.5,22.2,22.25,3558,22.58◆,20.42◆,18.11◆,15.38◆,4509□,4359◆,3440◆,2450◆
20201230,22.5,22.75,22.05,22.25,1525,22.34□,20.60◆,18.25◆,15.47◆,3676□,4330□,3460◆,2453◆
20201231,22.8,22.8,21.8,21.95,1823,22.23□,20.78◆,18.35◆,15.56◆,3287□,4346◆,3451□,2463◆
20210104,23.5,23.6,22.5,22.5,3713,22.43◆,20.90◆,18.47◆,15.66◆,3231□,4215□,3475◆,2489◆
20210105,22.3,22.3,21.5,21.5,3023,22.09□,20.98◆,18.59◆,15.76◆,2729□,4108□,3508◆,2512◆
20210106,21.5,21.55,19.7,20.2,3375,21.68□,20.99◆,18.67◆,15.84◆,2692□,4141◆,3541◆,2538◆
20210107,20.9,21.2,20,20.6,1217,21.35□,21.08◆,18.76◆,15.92◆,2630□,4021□,3546◆,2545◆
20210108,21.45,22.2,21.3,21.3,3022,21.22□,21.21◆,18.86◆,16.02◆,2870◆,4095◆,3585◆,2567◆
20210111,22.45,22.65,21.5,21.7,3108,21.06□,21.40◆,18.98◆,16.11◆,2749□,4136◆,3619◆,2591◆
20210112,21.45,21.45,20,20.4,1964,20.84□,21.49◆,19.08◆,16.20◆,2537□,4180◆,3645◆,2606◆
20210113,20.4,20.7,20,20.25,1534,20.85◆,21.59◆,19.17◆,16.28◆,2169□,4222◆,3657◆,2617◆
20210114,20.5,21.45,20.2,21,1764,20.93◆,21.73◆,19.26◆,16.37◆,2279◆,4278◆,3648□,2623◆
20210115,21.2,21.2,20.05,20.2,1266,20.71□,21.74◆,19.31◆,16.44◆,1927□,4071□,3596□,2620□
20210118,20.35,20.35,19,19.5,1077,20.27□,21.62□,19.37◆,16.51◆,1521□,3498□,3566□,2617□
20210119,19.9,19.9,19.45,19.45,675,20.08□,21.38□,19.44◆,16.58◆,1263□,2967□,3554□,2617□
20210120,19.25,19.5,17.9,17.9,1695,19.61□,21.18□,19.49◆,16.64◆,1296◆,2666□,3572◆,2627◆
20210121,17.9,18.35,17.55,17.55,1277,18.92□,20.89□,19.52◆,16.70◆,1198□,2446□,3569□,2637◆
20210122,17,17.65,16.55,17.2,1583,18.32□,20.62□,19.55◆,16.75◆,1262◆,2336□,3582◆,2648◆
20210125,17.2,18.1,17.1,17.8,1243,17.98□,20.44□,19.60◆,16.81◆,1295◆,2199□,3589◆,2656◆
20210126,17.55,17.65,17.1,17.1,739,17.51□,20.13□,19.64◆,16.86◆,1308◆,1959□,3589□,2661◆
20210127,17.5,17.7,17.1,17.15,264,17.36□,19.88□,19.68◆,16.92◆,1021□,1794□,3587□,2662◆
20210128,16.8,17,16.55,16.75,684,17.20□,19.60□,19.71◆,16.97◆,903□,1752□,3591◆,2666◆
20210129,17.2,17.85,16.7,17.5,1290,17.26◆,19.38□,19.74◆,17.02◆,844□,1726□,3599◆,2669◆
20210201,17.1,17.2,16.2,16.3,1125,16.96□,19.07□,19.73□,17.07◆,821□,1596□,3553□,2675◆
20210202,16.4,16.55,16.05,16.2,470,16.78□,18.80□,19.69□,17.10◆,767□,1469□,3398□,2669□
20210203,16.7,16.7,16.3,16.5,511,16.65□,18.62□,19.65□,17.13◆,816◆,1326□,3260□,2643□
20210204,16.65,16.9,16.3,16.3,306,16.56□,18.40□,19.62□,17.16◆,741□,1280□,3207□,2613□
20210205,16.5,16.6,16.25,16.5,557,16.36□,18.16□,19.61□,17.20◆,594□,1157□,3170□,2603□
20210217,18.15,18.15,18.15,18.15,852,16.73◆,17.99□,19.60□,17.25◆,539□,1044□,3090□,2602□
20210218,19.95,19.95,19.95,19.95,1053,17.48◆,17.96□,19.63◆,17.31◆,656◆,998□,3049□,2591□
20210219,21.9,21.9,21,21.9,7782,18.56◆,18.05◆,19.70◆,17.37◆,2110◆,1311◆,3121◆,2605◆
20210222,24.05,24.05,24.05,24.05,1644,20.11◆,18.20◆,19.78◆,17.45◆,2378◆,1305□,3022□,2586□
20210223,25.9,26.45,24.6,26.45,14448,22.10◆,18.51◆,19.87◆,17.55◆,5156◆,1964◆,3081◆,2693◆
20210224,25.1,26.5,24.2,26,8223,23.67◆,18.84◆,19.95◆,17.65◆,6630◆,2321◆,3064□,2752◆
20210225,26.4,26.4,25,25.5,3582,24.78◆,19.14◆,20.03◆,17.74◆,7136◆,2467◆,3038□,2756◆
20210226,24.9,25.1,24.7,24.9,1991,25.38◆,19.49◆,20.11◆,17.82◆,5978□,2481◆,3011□,2745□
20210302,25.75,25.8,24.25,24.25,1705,25.42◆,19.82◆,20.18◆,17.91◆,5990◆,2503◆,2981□,2747◆
20210303,24.2,25.2,23.6,25.1,2148,25.15□,20.22◆,20.26◆,18.00◆,3530□,2531◆,2973□,2757◆
20210304,25.3,27.6,25.3,27.6,6535,25.47◆,20.71◆,20.41◆,18.11◆,3192□,2796◆,3027◆,2798◆
20210305,26.2,27,26.2,26.35,3261,25.64◆,21.17◆,20.53◆,18.21◆,3128□,2922◆,3054◆,2816◆
20210308,27.1,28.4,26.9,27.3,3375,26.12◆,21.68◆,20.66◆,18.32◆,3405◆,3077◆,3077◆,2833◆
20210309,25.9,27.55,25.9,27.55,3569,26.78◆,22.22◆,20.81◆,18.44◆,3778◆,3221◆,3101◆,2856◆
20210310,28.5,28.5,27.35,27.5,3002,27.26◆,22.72◆,20.96◆,18.55◆,3949◆,3307◆,3126◆,2876◆
20210311,28,30,27.3,29.9,4624,27.72◆,23.40◆,21.12◆,18.68◆,3566□,3482◆,3098□,2908◆
20210312,29.5,32.85,28.8,32.8,8212,29.01◆,24.23◆,21.34◆,18.85◆,4557◆,3869◆,3149◆,2964◆
20210315,33.8,36.05,33.25,36.05,9004,30.76◆,25.21◆,21.61◆,19.04◆,5682◆,4294◆,3253◆,3029◆
20210316,34.8,37.5,33.6,34.55,8671,32.16◆,26.12◆,21.87◆,19.23◆,6703◆,4712◆,3338◆,3096◆
20210317,34.65,35.8,34,34.55,4479,33.57◆,27.02◆,22.13◆,19.40◆,6998◆,4908◆,3386◆,3124◆
20210318,35.8,37.3,35.1,37,5500,34.99◆,27.96◆,22.45◆,19.60◆,7173◆,5141◆,3440◆,3159◆
20210319,37.3,40.7,36.05,40.7,8512,36.57◆,29.00◆,22.82◆,19.82◆,7233◆,5513◆,3564◆,3226◆
20210322,40,41.15,37.9,39.25,8197,37.21◆,29.87◆,23.17◆,20.04◆,7072□,5534◆,3689◆,3292◆
20210323,39.2,40.7,36.5,36.55,7036,37.61◆,30.49◆,23.47◆,20.24◆,6745□,5804◆,3796◆,3348◆
20210324,36.55,39.5,36.55,38.8,3883,38.46◆,31.11◆,23.79◆,20.44◆,6626□,5276□,3770□,3351◆
20210325,38.3,40,37.4,38.3,3874,38.72◆,31.73◆,24.06◆,20.62◆,6301□,5058□,3626□,3320□
20210326,38.65,39.7,38.5,38.8,2780,38.34□,32.39◆,24.30◆,20.81◆,5154□,5018□,3484□,3290□
20210329,39.6,40.7,39.1,39.65,3627,38.42◆,33.13◆,24.60◆,21.00◆,4240□,5100◆,3416□,3297◆
20210330,40.95,40.95,39.55,39.6,2610,39.03◆,33.90◆,24.87◆,21.21◆,3355□,5145◆,3364□,3293□
20210331,40.05,43.55,39.65,43.55,6365,39.98◆,34.82◆,25.22◆,21.46◆,3851◆,5356◆,3408◆,3335◆
20210401,45.3,47.9,45,47.9,8890,41.90◆,35.83◆,25.66◆,21.74◆,4855◆,5474◆,3489◆,3401◆
20210406,50.8,52.6,50.5,52.6,3332,44.66◆,37.15◆,26.15◆,22.06◆,4965◆,5477◆,3453□,3421◆
20210407,57.8,57.8,56,57.8,2455,48.29◆,38.67◆,26.74◆,22.43◆,4731□,5431□,3434□,3437◆
20210408,63.4,63.4,53.1,57.8,10511,51.93◆,40.18◆,27.33◆,22.79◆,6311◆,5778◆,3584◆,3522◆
20210409,55,55,52.1,54,2448,54.02◆,41.51◆,27.87◆,23.11◆,5527□,5751□,3594◆,3523◆
20210412,55,58,55,56.8,1761,55.80◆,42.85◆,28.44◆,23.46◆,4102□,5607□,3562□,3518□
20210413,59,59,52.4,54,1649,56.08◆,43.91◆,28.98◆,23.78◆,3765□,5279□,3539□,3524◆
20210414,56.4,56.4,48.6,52.6,1402,55.04□,44.74◆,29.52◆,24.10◆,3554□,4899□,3506□,3524◆
20210415,53,53.5,52.9,53.5,749,54.18□,45.69◆,30.07◆,24.41◆,1602□,4503□,3498□,3522□
20210416,54.3,56.1,53.8,55.5,1337,54.48◆,46.74◆,30.64◆,24.75◆,1380□,4346□,3470□,3528◆
20210419,49.95,50.3,49.95,49.95,1750,53.11□,47.38◆,31.11◆,25.05◆,1378□,4159□,3448□,3533◆
20210420,45.1,48.5,45.1,48,1668,51.91□,47.75◆,31.57◆,25.33◆,1381◆,3816□,3443□,3544◆
20210421,47.1,47.1,45.1,46,1181,50.59□,48.09◆,32.00◆,25.58◆,1337□,3466□,3437□,3547◆
20210422,44.5,44.5,41.4,41.4,2548,48.17□,48.33◆,32.34◆,25.80◆,1697◆,3241□,3450◆,3549◆
20210423,40.5,45.5,39.8,45.5,3231,46.17□,48.66◆,32.76◆,26.04◆,2076◆,3209□,3483◆,3539□
20210426,44,50,43.5,50,5500,46.18◆,49.25◆,33.27◆,26.32◆,2826◆,3290◆,3556◆,3561◆
20210427,51.8,53.9,50,50.1,4324,46.60◆,49.81◆,33.78◆,26.61◆,3357◆,3367◆,3617◆,3586◆
20210428,51,52.9,50,50,2998,47.40◆,50.33◆,34.32◆,26.90◆,3720◆,3336□,3639◆,3606◆
20210429,50,52,46.5,46.5,3287,48.42◆,50.68◆,34.80◆,27.16◆,3868◆,3369◆,3672◆,3621◆
20210503,48.5,48.8,43.55,44,2660,48.12□,50.70◆,35.25◆,27.40◆,3754□,3184□,3690◆,3636◆
20210504,45.15,45.6,39.6,41.75,3772,46.47□,50.39□,35.64◆,27.62◆,3408□,2928□,3732◆,3661◆
20210505,42.5,45.9,41.05,45.9,4693,45.63□,50.06□,36.12◆,27.88◆,3482◆,2996◆,3798◆,3694◆
20210506,48.7,48.7,41.35,42.5,5112,44.13□,49.29□,36.55◆,28.11◆,3905◆,3129◆,3879◆,3733◆
20210507,41.55,46.5,41.4,45.2,2761,43.87□,48.66□,37.02◆,28.36◆,3800□,2742□,3914◆,3752◆
20210510,49.7,49.7,49.7,49.7,1165,45.01◆,48.45□,37.56◆,28.65◆,3501□,2678□,3912□,3755◆
20210511,54.6,54.6,50.7,54.5,12988,47.56◆,48.33□,38.19◆,28.96◆,5344◆,3239◆,4109◆,3831◆
20210512,52,53,49.05,49.05,6193,48.19◆,48.08□,38.74◆,29.22◆,5644◆,3466◆,4205◆,3801□
20210513,44.15,48.15,44.15,44.15,5001,48.52◆,47.66□,39.20◆,29.43◆,5622□,3646◆,4280◆,3770□
20210514,44.2,47,39.75,41.7,5286,47.82□,47.07□,39.63◆,29.62◆,6127◆,3873◆,4363◆,3785◆
20210517,37.8,41.5,37.55,37.55,3476,45.39□,46.17□,39.98◆,29.79◆,6589◆,3980◆,4411◆,3791◆
20210518,37.8,41.3,37.5,41.3,3609,42.75□,45.74□,40.36◆,29.98◆,4713□,4073◆,4457◆,3774□
20210519,40.1,44.5,39.2,44,4660,41.74□,45.54□,40.76◆,30.20◆,4407□,4222◆,4517◆,3783◆
20210520,41,45.05,41,41.85,4558,41.28□,45.33□,41.10◆,30.40◆,4318□,4391◆,4464□,3792◆
20210521,43.4,45,42.6,43,3441,41.54◆,45.41◆,41.41◆,30.60◆,3949□,4436◆,4494◆,3758□
20210524,39,44.2,39,42.7,3522,42.57◆,45.27□,41.68◆,30.78◆,3958◆,4450◆,4311□,3696□
20210525,44.75,46.95,43.2,46.95,5265,43.70◆,45.12□,42.03◆,30.99◆,4289◆,4439□,4262□,3663□
20210526,47.95,51.5,46.95,51.5,7053,45.20◆,45.19◆,42.47◆,31.25◆,4768◆,4575◆,4320◆,3679◆
20210527,49.9,53.5,49.45,52.5,6500,47.33◆,45.32◆,42.93◆,31.52◆,5156◆,4750◆,4395◆,3703◆
20210528,53,57.5,51.5,54.8,7051,49.69◆,45.73◆,43.43◆,31.81◆,5878◆,4938◆,4484◆,3733◆
20210531,55.2,57.7,52.7,57.7,6240,52.69◆,46.42◆,43.98◆,32.12◆,6422◆,5117◆,4552◆,3763◆
20210601,56.9,63.4,56.3,63.4,9321,55.98◆,47.50◆,44.57◆,32.49◆,7233◆,5395◆,4599◆,3813◆
20210602,69.7,69.7,63,65,14017,58.68◆,48.45◆,45.22◆,32.87◆,8626◆,5861◆,4778◆,3916◆
20210603,63.5,71.5,63.5,71.5,11534,62.48◆,49.90◆,45.96◆,33.31◆,9633◆,6182◆,4914◆,3996◆
20210604,69.4,70.2,66.8,67.3,4978,64.98◆,51.01◆,46.62◆,33.71◆,9218□,6293◆,4938◆,4019◆
20210607,66.9,66.9,61,62.5,3316,65.94◆,51.65◆,47.20◆,34.08◆,8633□,6401◆,4943◆,4035◆
20210608,62.5,65.9,62.5,64.5,2281,66.16◆,52.15◆,47.78◆,34.45◆,7225□,5865□,4904□,4001□
20210609,69,70.9,69,70.9,6524,67.34◆,53.24◆,48.41◆,34.88◆,5727□,5882◆,4876□,4012◆
20210610,70.8,77.5,70.8,74.5,5636,67.94◆,54.76◆,49.05◆,35.33◆,4547□,5914◆,4820□,4036◆
20210611,75.5,76.6,72,74,3666,69.28◆,56.37◆,49.71◆,35.79◆,4285□,5833□,4736□,4037◆
20210615,76.3,81.4,74.4,81.4,4301,73.06◆,58.57◆,50.49◆,36.31◆,4482◆,5874◆,4733□,4060◆
20210616,80,85,80,81.2,4585,76.40◆,60.56◆,51.23◆,36.84◆,4943◆,5923◆,4718□,4079◆
20210617,78.3,89.3,78.3,89.3,3765,80.08◆,62.83◆,52.04◆,37.43◆,4391□,5878□,4639□,4101◆
20210618,89.8,98,89.8,92.1,4831,83.60◆,65.34◆,52.92◆,38.04◆,4230□,5891◆,4583□,4136◆
20210621,88.8,96.5,83.6,95.8,7945,87.96◆,67.98◆,53.91◆,38.69◆,5086◆,6117◆,4598◆,4197◆
20210622,93,95.8,86.4,87,6754,89.08◆,70.19◆,54.71◆,39.25◆,5576◆,6278◆,4646◆,4208◆
20210623,87,89.9,78.6,79,6062,88.64□,71.80◆,55.39◆,39.72◆,5872◆,6318◆,4682◆,4154□
20210624,80.3,86.9,80,86.9,4168,88.16□,73.57◆,56.19◆,40.25◆,5952◆,6174□,4705◆,4095□
20210625,88.5,91.7,86.9,87.3,4954,87.20□,75.31◆,56.98◆,40.79◆,5977◆,6097□,4727◆,4072□
20210628,85.5,86,80.1,85.4,5373,85.12□,76.84◆,57.75◆,41.31◆,5462□,6013□,4773◆,4069□
20210629,85.4,85.5,79.5,79.6,3872,83.64□,77.93◆,58.35◆,41.78◆,4886□,5894□,4732□,4070◆
20210630,79.6,82,75.8,77.2,3753,83.28□,78.62◆,58.84◆,42.25◆,4424□,5616□,4646□,4068□
20210701,76.2,82,75,78.7,4096,81.64□,79.31◆,59.27◆,42.71◆,4410□,5120□,4659◆,4056□
20210702,78.2,79.5,76.5,76.6,2578,79.50□,79.56◆,59.59◆,43.16◆,3935□,4672□,4661◆,4048□
20210705,77.4,82.9,76,82.5,4598,78.92□,80.32◆,60.00◆,43.67◆,3780□,4653□,4563□,4073◆
20210706,84.2,84.6,78.1,78.5,3641,78.70□,81.12◆,60.41◆,44.14◆,3733□,4669◆,4582◆,4088◆
20210707,78.5,80.3,76,76.9,2112,78.64□,81.74◆,60.74◆,44.59◆,3405□,4661□,4588◆,4075□
20210708,77.1,83,76.2,83,4296,79.50◆,82.35◆,61.22◆,45.10◆,3445◆,4549□,4632◆,4086◆
20210709,74.7,77.8,74.7,75,8840,79.18□,82.37◆,61.60◆,45.56◆,4698◆,4710◆,4756◆,4131◆
20210712,73.5,73.5,67.5,67.6,5609,76.20□,82.05□,61.83◆,45.95◆,4900◆,4807◆,4837◆,4168◆
20210713,67.6,70,64.2,65.5,2912,73.60□,81.26□,62.00◆,46.32◆,4754□,4737□,4864◆,4167□
20210714,66,66.5,59.7,62,3042,70.62□,80.30□,62.20◆,46.66◆,4940◆,4660□,4885◆,4166□
20210715,63,66.4,62,66.2,2048,67.26□,79.14□,62.50◆,47.04◆,4490□,4574□,4891◆,4167◆
20210716,64.7,67.1,63.2,63.7,1494,65.00□,77.72□,62.80◆,47.40◆,3021□,4407□,4897◆,4167□
20210719,63.7,65.2,62,62.9,1351,64.06□,76.08□,63.16◆,47.75◆,2170□,4078□,4877□,4163□
20210720,62,62.6,60,60.2,1849,63.00□,74.74□,63.40◆,48.08◆,1957□,3833□,4854□,4168◆
20210721,61.2,61.7,55.1,55.7,3131,61.74□,73.57□,63.50◆,48.38◆,1975◆,3686□,4814□,4185◆
20210722,58,61,56.6,58.7,2585,60.24□,72.16□,63.64◆,48.71◆,2082◆,3607□,4785□,4201◆
20210723,59.8,59.8,57,57.7,1329,59.04□,70.68□,63.77◆,49.04◆,2049□,3426□,4757□,4198□
20210726,60,63.4,58.8,63.4,1995,59.14◆,69.58□,64.05◆,49.42◆,2178◆,3257□,4736□,4204◆
20210727,66,69.7,65.9,69.7,7059,61.04◆,69.09□,64.48◆,49.86◆,3220◆,3416◆,4809◆,4250◆
20210728,67.1,69.7,62.8,67.2,5188,63.34◆,68.59□,64.90◆,50.27◆,3631◆,3488◆,4833◆,4283◆
20210729,67.7,68.9,64,64.6,2825,64.52◆,67.88□,65.21◆,50.67◆,3679◆,3424□,4802□,4300◆
20210730,65.5,65.5,60.5,60.8,1944,65.14◆,67.09□,65.52◆,51.03◆,3802◆,3393□,4749□,4314◆
20210802,61.5,63.8,61.5,61.6,851,64.78□,66.05□,65.79◆,51.41◆,3574□,3205□,4717□,4315◆
20210803,62.1,62.5,59.2,59.7,1257,62.78□,65.11□,65.96◆,51.76◆,2413□,3086□,4719◆,4315□
20210804,60.1,62.2,59.5,61,907,61.54□,64.31□,66.07◆,52.13◆,1557□,3026□,4517□,4313□
20210805,61.2,62.1,60.3,61.3,801,60.88□,63.23□,66.27◆,52.51◆,1152□,2851□,4427□,4316◆
20210806,67.4,67.4,67.4,67.4,2425,62.20◆,62.85□,66.66◆,52.93◆,1248◆,2530□,4384□,4332◆
20210809,70,74.1,69.6,74.1,8500,64.70◆,63.17◆,67.20◆,53.41◆,2778◆,2675◆,4438◆,4400◆
20210810,73.3,73.3,67.1,70.8,5234,66.92◆,63.44◆,67.75◆,53.86◆,3574◆,2791◆,4467◆,4439◆
20210811,68.9,69.3,63.8,65.4,3454,67.80◆,63.61◆,68.15◆,54.26◆,4083◆,2811◆,4465□,4461◆
20210812,65.4,65.9,62.8,64.8,1487,68.50◆,63.54□,68.50◆,54.63◆,4220◆,2783□,4412□,4465◆
20210813,64.8,64.8,61.1,61.2,2002,67.26□,63.41□,68.82◆,54.96◆,4136□,2809◆,4369□,4416□
20210816,61.2,65.2,61.2,62.7,1571,64.98□,63.40□,69.15◆,55.28◆,2750□,2820◆,4338□,4416□
20210817,62.3,63,58.9,59.1,1450,62.64□,63.35□,69.43◆,55.55◆,1993□,2800□,4304□,4308□
20210818,56.1,62.9,56.1,62,1521,61.96□,63.66◆,69.68◆,55.85◆,1606□,2719□,4241□,4252□
20210819,61.5,61.5,58.5,58.5,1284,60.70□,63.65□,69.79◆,56.13◆,1566□,2654□,4145□,4233□
20210820,59.5,60.8,58.6,59.5,745,60.36□,63.74◆,69.91◆,56.42◆,1314□,2625□,4049□,4222□
20210823,62.5,65.4,61.2,65.4,1855,60.90◆,63.84◆,70.09◆,56.76◆,1371◆,2618□,3962□,4223◆
20210824,67.9,70.3,65.6,65.7,5170,62.22◆,63.64□,70.22◆,57.10◆,2115◆,2524□,3945□,4249◆
20210825,67,69.9,66.9,67.2,4132,63.26◆,63.64,70.28◆,57.43◆,2637◆,2471□,3858□,4229□
20210826,68.9,69.4,67.4,67.4,2443,65.04◆,63.78◆,70.32◆,57.77◆,2869◆,2452□,3665□,4222□
20210827,65.4,67,64.3,64.4,1805,66.02◆,63.96◆,70.20□,58.08◆,3081◆,2445□,3503□,4209□
20210830,65.2,66.2,64,64.2,1142,65.78□,64.09◆,70.15□,58.39◆,2939□,2459◆,3439□,4188□
20210831,63.6,63.9,62.6,62.8,1068,65.20□,64.25◆,70.16◆,58.68◆,2118□,2450□,3402□,4172□
20210901,63.5,69,63.5,67,7172,65.16□,64.55◆,70.20◆,58.99◆,2726◆,2763◆,3483◆,4194◆
20210902,68.4,68.9,65.2,65.4,3111,64.76□,64.75◆,70.11□,59.26◆,2860◆,2879◆,3426□,4151□
20210903,66.8,67.6,64.8,67.6,1832,65.40◆,64.76◆,69.99□,59.52◆,2865◆,2849□,3363□,4091□
20210906,70.9,74.3,66.9,67.3,14034,66.02◆,64.42□,69.88□,59.80◆,5444◆,3126◆,3536◆,4136◆
20210907,68.8,68.9,65.1,65.7,5017,66.60◆,64.17□,69.62□,60.06◆,6233◆,3115□,3548◆,4140◆
20210908,63,64.1,61.3,62.4,3927,65.68□,64.02□,69.31□,60.27◆,5584□,3139◆,3537□,4127□
20210909,63,65,62.6,63.7,1650,65.34□,63.96□,68.88□,60.46◆,5292□,3147◆,3501□,4070□
20210910,63.7,64.8,63.3,63.7,1167,64.56□,64.09◆,68.41□,60.66◆,5159□,3105□,3440□,4012□
20210913,63.7,65,63,63.1,989,63.72□,64.11◆,67.86□,60.88◆,2550□,3076□,3324□,3961□
20210914,63.7,63.8,62,62.2,860,63.02□,64.26◆,67.45□,61.08◆,1719□,3046□,3226□,3936□
20210915,62.8,63.7,62.6,62.8,843,63.10◆,64.30◆,67.18□,61.28◆,1102□,3012□,3139□,3911□
20210916,63.5,64.5,63.2,63.4,888,63.04□,64.55◆,66.79□,61.49◆,950□,2993□,3085□,3895□
20210917,63.8,64.3,63.2,63.6,614,63.02□,64.75◆,66.39□,61.69◆,839□,2986□,3012□,3870□
20210922,59.1,62.1,59,62,1148,62.80□,64.58□,66.00□,61.87◆,871◆,2951□,2942□,3858□
20210923,62.2,63.2,61.3,61.3,870,62.62□,64.36□,65.70□,62.02◆,873◆,2736□,2892□,3812□
20210924,61.6,62.4,60.5,61.5,918,62.36□,64.08□,65.43□,62.14◆,888◆,2575□,2845□,3745□
20210927,60.2,61.5,60.1,60.1,1064,61.70□,63.71□,65.12□,62.20◆,923◆,2506□,2794□,3727□
20210928,60.1,60.3,57.9,58.3,1255,60.64□,63.41□,64.82□,62.20◆,1051◆,2479□,2772□,3717□
20210929,56,57.4,55.5,55.5,1342,59.34□,62.97□,64.37□,62.18□,1090◆,2489◆,2718□,3640□
20210930,55.5,58.7,55.5,58.6,1166,58.80□,62.76□,64.04□,62.22◆,1149◆,2493◆,2676□,3629□
20211001,57.9,58,55,55.5,1148,57.60□,62.19□,63.68□,62.21□,1195◆,2192□,2660□,3624□
20211004,57.1,57.7,53,53.1,1337,56.20□,61.57□,63.18□,62.20□,1250◆,2104□,2611□,3622□
20211005,53.2,55,52,54.8,1044,55.50□,60.93□,62.85□,62.22◆,1208□,2064□,2481□,3619□
20211006,57.5,58.4,55.1,55.1,1677,55.42□,60.32□,62.64□,62.23◆,1275◆,1446□,2416□,3626◆
20211007,57.6,60.6,57.5,60.6,2989,55.82◆,60.07□,62.56□,62.28◆,1639◆,1345□,2417◆,3640◆
20211008,63,64.2,60,60.6,10306,56.84◆,59.98□,62.53□,62.37◆,3471◆,1664◆,2538◆,3712◆
20211012,63.5,65.7,60.1,60.1,9692,58.24◆,59.80□,62.43□,62.47◆,5142◆,2066◆,2665◆,3778◆
20211013,60.1,61.2,57.8,58.1,2195,58.90◆,59.52□,62.34□,62.57◆,5372◆,2117◆,2677◆,3787◆
20211014,59.4,62.4,59.2,60.7,4961,60.02◆,59.40□,62.30□,62.73◆,6029◆,2316◆,2737◆,3807◆
20211015,60.3,63.9,60.1,63.4,4303,60.58◆,59.46◆,62.35◆,62.88◆,6292◆,2488◆,2778◆,3816◆
20211018,66.8,69.7,65.5,69.5,18656,62.36◆,59.79◆,62.58◆,63.04◆,7962◆,3379◆,3037◆,3926◆
20211019,70,71.1,67.6,68.9,14667,64.12◆,60.07◆,62.75◆,63.20◆,8957◆,4068◆,3238◆,4012◆
20211020,68.9,71.3,67.3,67.6,9069,66.02◆,60.27◆,62.92◆,63.34◆,10331◆,4490◆,3367◆,4062◆
20211021,71.3,73,67.6,67.7,13577,67.42◆,60.55◆,62.99◆,63.52◆,12055◆,5112◆,3560◆,4148◆
20211022,65.3,67.1,64.6,67.1,6413,68.16◆,60.84◆,62.95□,63.71◆,12477◆,5389◆,3549□,4179◆
20211025,65.3,66.5,64.9,65.6,3082,67.38□,61.05◆,62.92□,63.91◆,9362□,5497◆,3514□,4174□
20211026,66.3,66.8,62,62.1,5031,66.02□,61.15◆,62.88□,64.05◆,7435□,5696◆,3551◆,4176◆
20211027,61.6,63.6,61.6,63.1,1896,65.12□,61.39◆,62.92◆,64.22◆,6000□,5728◆,3550□,4150□
20211028,62.2,62.5,60.6,61.6,2690,63.90□,61.69◆,62.92,64.35◆,3823□,5795◆,3581◆,4149□
