ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,А基[5],А基[20],А基[60],А基[120],А秖[5],А秖[20],А秖[60],А秖[120]
20191217,1.1,1.1,1.09,1.09,210,1.10□,1.11□,1.11□,1.09◆,217◆,280□,267□,385◆
20191218,1.1,1.12,1.1,1.11,696,1.10◆,1.11□,1.11□,1.09◆,297◆,274□,273◆,390◆
20191219,1.12,1.15,1.12,1.12,997,1.11◆,1.11,1.11□,1.09◆,471◆,297◆,287◆,397◆
20191220,1.13,1.14,1.1,1.1,649,1.11□,1.11□,1.11□,1.09◆,562◆,317◆,294◆,401◆
20191223,1.12,1.13,1.1,1.11,486,1.11◆,1.11□,1.10□,1.09◆,608◆,316□,297◆,405◆
20191224,1.11,1.11,1.1,1.1,181,1.11◆,1.11□,1.10□,1.10◆,602□,306□,296□,406◆
20191225,1.11,1.12,1.11,1.12,207,1.11◆,1.11◆,1.10□,1.10◆,504□,291□,294□,407◆
20191226,1.12,1.12,1.1,1.12,504,1.11,1.11◆,1.1,1.10◆,406□,300◆,299◆,411◆
20191227,1.11,1.12,1.1,1.12,142,1.12◆,1.11◆,1.1,1.10◆,304□,303◆,301◆,412◆
20191230,1.11,1.12,1.1,1.11,108,1.12,1.11,1.10□,1.10◆,229□,302□,301◆,412◆
20191231,1.11,1.22,1.11,1.22,6236,1.14◆,1.11◆,1.11◆,1.10◆,1440◆,598◆,404◆,463◆
20200102,1.34,1.34,1.34,1.34,926,1.18◆,1.12◆,1.11◆,1.10◆,1583◆,634◆,416◆,470◆
20200103,1.47,1.47,1.34,1.43,18954,1.25◆,1.14◆,1.11◆,1.11◆,5273◆,1577◆,729◆,626◆
20200106,1.47,1.57,1.47,1.57,7723,1.34◆,1.16◆,1.12◆,1.11◆,6790◆,1959◆,854◆,690◆
20200107,1.72,1.72,1.64,1.72,10073,1.46◆,1.20◆,1.13◆,1.12◆,8783◆,2452◆,1019◆,773◆
20200108,1.85,1.89,1.82,1.89,7438,1.59◆,1.23◆,1.14◆,1.12◆,9023◆,2820◆,1143◆,833◆
20200109,2.07,2.07,2.07,2.07,4124,1.74◆,1.28◆,1.16◆,1.13◆,9663◆,3012◆,1206◆,866◆
20200110,2.27,2.27,1.87,1.87,7231,1.83◆,1.32◆,1.17◆,1.14◆,7318□,3367◆,1324◆,924◆
20200113,1.71,1.75,1.69,1.69,5962,1.85◆,1.35◆,1.18◆,1.14◆,6966□,3655◆,1419◆,972◆
20200114,1.64,1.64,1.53,1.57,9454,1.82□,1.37◆,1.19◆,1.15◆,6842□,4115◆,1567◆,1050◆
20200115,1.6,1.66,1.52,1.6,6563,1.76□,1.40◆,1.20◆,1.15◆,6667□,4433◆,1665◆,1103◆
20200116,1.6,1.63,1.54,1.62,2249,1.67□,1.43◆,1.21◆,1.16◆,6292□,4510◆,1701◆,1120◆
20200117,1.65,1.78,1.65,1.74,5062,1.65□,1.46◆,1.22◆,1.16◆,5858□,4714◆,1781◆,1161◆
20200120,1.91,1.91,1.91,1.91,2806,1.69◆,1.50◆,1.23◆,1.17◆,5227□,4822◆,1823◆,1184◆
20200130,2.1,2.1,2.1,2.1,3222,1.80◆,1.55◆,1.25◆,1.18◆,3981□,4958◆,1873◆,1210◆
20200131,2.31,2.31,2.31,2.31,766,1.94◆,1.61◆,1.27◆,1.19◆,2821□,4988◆,1882◆,1216◆
20200203,2.54,2.54,2.54,2.54,276,2.12◆,1.68◆,1.30◆,1.20◆,2427□,4991◆,1886◆,1217◆
20200204,2.79,2.79,2.79,2.79,5547,2.33◆,1.76◆,1.32◆,1.22◆,2524◆,5243◆,1974◆,1263◆
20200205,3.06,3.06,3.06,3.06,1823,2.56◆,1.86◆,1.36◆,1.23◆,2327□,5327◆,2004◆,1276◆
20200206,3.36,3.36,3.36,3.36,888,2.81◆,1.97◆,1.39◆,1.25◆,1860□,5366◆,2016◆,1281◆
20200207,3.69,3.69,3.36,3.69,51237,3.09◆,2.09◆,1.44◆,1.28◆,11954◆,7616◆,2863◆,1707◆
20200210,4.05,4.05,4.05,4.05,3878,3.39◆,2.23◆,1.49◆,1.30◆,12675◆,7764◆,2925◆,1739◆
20200211,4.45,4.45,4.45,4.45,1132,3.72◆,2.38◆,1.54◆,1.33◆,11792□,6873□,2939◆,1748◆
20200212,4.89,4.89,4.89,4.89,3456,4.09◆,2.55◆,1.61◆,1.36◆,12118◆,6659□,2995◆,1775◆
20200213,4.41,4.41,4.41,4.41,6526,4.30◆,2.68◆,1.66◆,1.39◆,13246◆,6482□,3095◆,1786◆
20200214,3.97,3.97,3.97,3.97,1156,4.36◆,2.79◆,1.71◆,1.41◆,3230□,6168□,3113◆,1790◆
20200217,3.58,3.97,3.58,3.8,21878,4.31□,2.87◆,1.76◆,1.44◆,6830◆,7056◆,3470◆,1969◆
20200218,3.75,3.75,3.42,3.42,7636,4.10□,2.95◆,1.79◆,1.46◆,8131◆,7076◆,3589◆,2029◆
20200219,3.1,3.2,3.08,3.08,5934,3.74□,3.02◆,1.83◆,1.47◆,8626◆,7075□,3685◆,2076◆
20200220,2.83,2.83,2.78,2.78,4380,3.41□,3.08◆,1.86◆,1.49◆,8197□,6821□,3754◆,2099◆
20200221,2.52,3.05,2.52,3.05,7522,3.23□,3.15◆,1.89◆,1.50◆,9470◆,6869◆,3861◆,2148◆
20200224,3.35,3.35,3.35,3.35,2487,3.14□,3.24◆,1.92◆,1.52◆,5592□,6881◆,3888◆,2158◆
20200225,3.68,3.68,3.16,3.59,10809,3.17◆,3.33◆,1.97◆,1.54◆,6227◆,7168◆,4060◆,2239◆
20200226,3.59,3.94,3.59,3.94,4878,3.34◆,3.43◆,2.01◆,1.56◆,6015□,7272◆,4137◆,2269◆
20200227,4.33,4.33,3.95,4.33,36602,3.65◆,3.54◆,2.07◆,1.59◆,12460◆,8941◆,4738◆,2565◆
20200302,3.9,4.33,3.9,3.91,7795,3.83◆,3.62◆,2.11◆,1.61◆,12514◆,9292◆,4862◆,2620◆
20200303,3.9,4.1,3.71,3.8,3405,3.92◆,3.69◆,2.16◆,1.63◆,12698◆,9449◆,4910◆,2640◆
20200304,3.94,3.95,3.72,3.95,2573,3.99◆,3.75◆,2.20◆,1.66◆,11051□,9300□,4948◆,2649◆
20200305,3.95,3.95,3.83,3.92,1568,3.98□,3.79◆,2.25◆,1.68◆,10389□,9287□,4972◆,2653◆
20200306,3.92,4.05,3.9,3.9,2458,3.90□,3.82◆,2.30◆,1.70◆,3560□,9366◆,5011◆,2666◆
20200309,4.12,4.12,3.85,3.9,2080,3.90□,3.83◆,2.34◆,1.73◆,2417□,6908□,5041◆,2677◆
20200310,3.82,3.82,3.51,3.58,5329,3.85□,3.80□,2.39◆,1.75◆,2802◆,6980◆,5126◆,2715◆
20200311,3.67,3.92,3.61,3.78,1962,3.82□,3.77□,2.43◆,1.77◆,2680□,7022◆,5157◆,2724◆
20200312,4.11,4.11,3.85,3.95,3057,3.82◆,3.72□,2.48◆,1.79◆,2977◆,7002□,5207◆,2744◆
20200313,3.91,3.91,3.56,3.85,3201,3.81□,3.69□,2.52◆,1.82◆,3126◆,6836□,5257◆,2768◆
20200316,4.1,4.23,4,4.23,11772,3.88◆,3.71◆,2.58◆,1.84◆,5064◆,7366◆,5452◆,2864◆
20200317,4.62,4.64,4.23,4.34,21662,4.03◆,3.73◆,2.63◆,1.87◆,8331◆,7356□,5808◆,3043◆
20200318,4.38,4.38,4.03,4.03,8272,4.08◆,3.76◆,2.68◆,1.89◆,9593◆,7387◆,5943◆,3110◆
20200319,4.05,4.2,3.64,3.64,11499,4.02□,3.79◆,2.72◆,1.91◆,11281◆,7666◆,6132◆,3205◆
20200320,3.86,3.94,3.64,3.7,6118,3.99□,3.84◆,2.76◆,1.94◆,11865◆,7753◆,6230◆,3250◆
20200323,3.77,3.8,3.64,3.7,5067,3.88□,3.87◆,2.81◆,1.96◆,10524□,7630□,6310◆,3289◆
20200324,3.75,3.75,3.59,3.68,3219,3.75□,3.89◆,2.85◆,1.98◆,6835□,7666◆,6353◆,3313◆
20200325,3.77,3.77,3.6,3.68,4313,3.68□,3.89◆,2.89◆,2.00◆,6043□,7342□,6408◆,3348◆
20200326,3.68,3.7,3.63,3.7,2447,3.69◆,3.88□,2.94◆,2.02◆,4233□,7220□,6438◆,3366◆
20200327,3.71,3.71,3.62,3.62,3659,3.68□,3.84□,2.98◆,2.04◆,3741□,5573□,6491◆,3394◆
20200330,3.63,3.65,3.57,3.64,2622,3.67□,3.83□,3.02◆,2.06◆,3252□,5314□,6531◆,3414◆
20200331,3.63,3.63,3.59,3.61,1818,3.65□,3.82□,3.06◆,2.08◆,2972□,5235□,6558◆,3426◆
20200401,3.63,3.67,3.57,3.66,4222,3.65□,3.81□,3.10◆,2.10◆,2954□,5317◆,6620◆,3460◆
20200406,3.69,4.02,3.68,4.02,6877,3.71◆,3.81◆,3.15◆,2.13◆,3840◆,5583◆,6732◆,3517◆
20200407,4.1,4.19,3.84,3.9,17080,3.77◆,3.81,3.20◆,2.15◆,6524◆,6314◆,7015◆,3658◆
20200408,4.01,4.01,3.91,3.95,3731,3.83◆,3.81◆,3.24◆,2.17◆,6746◆,6396◆,6974□,3689◆
20200409,3.98,4.07,3.9,3.96,6585,3.90◆,3.83◆,3.29◆,2.20◆,7699◆,6459◆,7068◆,3742◆
20200410,3.96,4,3.66,3.66,2237,3.9,3.83□,3.33◆,2.22◆,7302□,6473◆,6789□,3759◆
20200413,3.66,3.72,3.66,3.67,1528,3.83□,3.81□,3.36◆,2.24◆,6232□,6397□,6686□,3770◆
20200414,3.7,3.7,3.64,3.65,1261,3.78□,3.80□,3.39◆,2.26◆,3069□,6300□,6539□,3779◆
20200415,3.63,3.63,3.29,3.29,2956,3.65□,3.76□,3.42◆,2.28◆,2914□,5859□,6464□,3803◆
20200416,3,3.61,3,3.35,2511,3.53□,3.71□,3.44◆,2.30◆,2099□,4901□,6438□,3822◆
20200417,3.33,3.59,3.33,3.41,1033,3.48□,3.68□,3.46◆,2.32◆,1858□,4539□,6334□,3829◆
20200420,3.53,3.6,3.53,3.55,755,3.45□,3.67□,3.49◆,2.34◆,1703□,4002□,6247□,3833◆
20200421,3.61,3.61,3.52,3.52,773,3.43□,3.66□,3.53◆,2.36◆,1606□,3735□,6103□,3835◆
20200422,3.61,3.87,3.55,3.8,3308,3.53◆,3.67◆,3.56◆,2.38◆,1676◆,3647□,6048□,3857◆
20200423,3.85,3.9,3.81,3.84,2382,3.63◆,3.68◆,3.60◆,2.40◆,1650□,3605□,6051◆,3876◆
20200424,3.83,3.83,3.65,3.79,1556,3.70◆,3.68◆,3.63◆,2.43◆,1755◆,3467□,5992□,3886◆
20200427,3.84,3.85,3.71,3.76,1249,3.74◆,3.68◆,3.67◆,2.45◆,1854◆,3407□,5966□,3895◆
20200428,3.8,3.8,3.56,3.61,1276,3.76◆,3.68□,3.69◆,2.47◆,1954◆,3288□,5934□,3904◆
20200429,3.58,3.97,3.58,3.91,4348,3.78◆,3.70◆,3.72◆,2.49◆,2162◆,3374◆,5994◆,3938◆
20200430,3.84,3.85,3.72,3.83,1631,3.78□,3.71◆,3.74◆,2.52◆,2012□,3365□,6016◆,3951◆
20200504,3.7,4.1,3.7,3.85,2511,3.79◆,3.72◆,3.76◆,2.54◆,2203◆,3280□,5966□,3970◆
20200505,3.85,4,3.85,3.96,2543,3.83◆,3.71□,3.77◆,2.56◆,2462◆,3063□,5978◆,3991◆
20200506,4,4.35,4,4.26,14827,3.96◆,3.73◆,3.79◆,2.59◆,5172◆,2950□,6210◆,4113◆
20200507,4.51,4.68,4.33,4.68,11933,4.12◆,3.77◆,3.80◆,2.62◆,6689◆,3360◆,5555□,4209◆
20200508,5.14,5.14,5.14,5.14,4581,4.38◆,3.83◆,3.82◆,2.65◆,7279◆,3260□,5567◆,4246◆
20200511,5.65,5.65,4.63,4.63,18893,4.54◆,3.88◆,3.82◆,2.68◆,10556◆,4093◆,5863◆,4401◆
20200512,4.75,4.8,4.64,4.8,6306,4.70◆,3.93◆,3.82□,2.71◆,11308◆,4332◆,5910◆,4452◆
20200513,5.11,5.11,4.88,5.09,5396,4.87◆,4.00◆,3.83◆,2.75◆,9422□,4539◆,5891□,4493◆
20200514,4.99,4.99,4.75,4.8,4126,4.89◆,4.08◆,3.85◆,2.78◆,7861□,4597◆,5941◆,4527◆
20200515,4.98,4.98,4.73,4.89,1753,4.84□,4.16◆,3.87◆,2.81◆,7295□,4559□,5605□,4538◆
20200518,4.89,5.3,4.89,5.05,4157,4.93◆,4.24◆,3.89◆,2.84◆,4348□,4715◆,5547□,4568◆
20200519,5.05,5.05,4.8,4.95,2310,4.96◆,4.31◆,3.92◆,2.88◆,3549□,4793◆,5487□,4586◆
20200520,5.28,5.28,5.15,5.15,4580,4.97◆,4.39◆,3.96◆,2.91◆,3385□,4983◆,5490◆,4622◆
20200521,5.21,5.21,5.1,5.2,2971,5.05◆,4.46◆,4.00◆,2.94◆,3154□,4967□,5414□,4637◆
20200522,5.25,5.72,5.25,5.72,9954,5.22◆,4.55◆,4.04◆,2.98◆,4795◆,5345◆,5539◆,4714◆
20200525,5.72,6.29,5.72,6.29,10595,5.46◆,4.68◆,4.08◆,3.02◆,6082◆,5797◆,5535□,4797◆
20200526,6.91,6.91,6.91,6.91,6854,5.86◆,4.84◆,4.13◆,3.07◆,6991◆,6077◆,5568◆,4852◆
20200527,7.6,7.6,7.6,7.6,5084,6.35◆,5.04◆,4.19◆,3.13◆,7092◆,6268◆,5043□,4891◆
20200528,8.36,8.36,8.36,8.36,6776,6.98◆,5.26◆,4.26◆,3.19◆,7853◆,6389◆,5026□,4944◆
20200529,9.08,9.08,7.71,9,14120,7.63◆,5.52◆,4.35◆,3.25◆,8686◆,7014◆,5205◆,5057◆
20200601,9.5,9.5,8.5,8.51,8263,8.08◆,5.75◆,4.42◆,3.31◆,8220□,7301◆,5299◆,5123◆
20200602,8,8,7.66,7.66,9431,8.23◆,5.94◆,4.49◆,3.37◆,8735◆,7646◆,5430◆,5201◆
20200603,7.05,8,7.05,7.9,6171,8.29◆,6.12◆,4.55◆,3.43◆,8952◆,7213□,5492◆,5252◆
20200604,7.5,7.8,7.5,7.53,3136,8.12□,6.26◆,4.61◆,3.48◆,8224□,6773□,5510◆,5275◆
20200605,7.24,7.5,7.24,7.5,2086,7.82□,6.38◆,4.68◆,3.53◆,5818□,6648□,5456□,5291◆
20200608,7.7,8,7.7,7.8,2831,7.68□,6.54◆,4.75◆,3.59◆,4731□,5845□,5470◆,5314◆
20200609,7.99,8,7.8,7.83,2671,7.71◆,6.69◆,4.81◆,3.64◆,3379□,5663□,5464□,5335◆
20200610,7.8,8.61,7.8,8.61,3313,7.86◆,6.86◆,4.89◆,3.71◆,2808□,5559□,5466◆,5361◆
20200611,9.4,9.4,8.5,8.98,8660,8.15◆,7.07◆,4.97◆,3.77◆,3912◆,5786◆,5414□,5433◆
20200612,8.75,9.47,8.75,9.25,15829,8.50◆,7.29◆,5.05◆,3.84◆,6661◆,6490◆,5317□,5562◆
20200615,9.2,9.5,8.93,9.15,12545,8.77◆,7.50◆,5.14◆,3.91◆,8604◆,6909◆,5388◆,5666◆
20200616,9.31,9.5,9.06,9.06,8449,9.01◆,7.70◆,5.23◆,3.97◆,9759◆,7216◆,5337□,5734◆
20200617,9.14,9.25,9.01,9.03,5345,9.10◆,7.90◆,5.32◆,4.04◆,10166◆,7254◆,5324□,5777◆
20200618,9.35,9.93,9.06,9.93,18637,9.29◆,8.13◆,5.42◆,4.11◆,12161◆,8038◆,5550◆,5930◆
20200619,10.45,10.85,9.99,10,18178,9.44◆,8.35◆,5.53◆,4.19◆,12631◆,8449◆,5800◆,6076◆
20200622,10,10.35,9.65,9.69,10887,9.54◆,8.52◆,5.63◆,4.26◆,12299□,8463◆,5909◆,6159◆
20200623,9.51,9.51,9.02,9.06,12806,9.54,8.62◆,5.71◆,4.33◆,13171◆,8761◆,6082◆,6260◆
20200624,9.21,9.7,9.06,9.12,11363,9.56◆,8.70◆,5.81◆,4.39◆,14374◆,9075◆,6210◆,6350◆
20200629,9.75,10,9.61,10,12679,9.58◆,8.78◆,5.91◆,4.47◆,13183□,9370◆,6378◆,6455◆
20200630,10.7,11,10.35,11,36076,9.78◆,8.88◆,6.04◆,4.55◆,16762◆,10468◆,6949◆,6754◆
20200701,11.95,12.1,11.35,12.1,31983,10.26◆,9.06◆,6.18◆,4.64◆,20982◆,11654◆,7412◆,7016◆
20200702,12.8,13.3,12.7,13.3,20541,11.11◆,9.34◆,6.33◆,4.74◆,22529◆,12209◆,7639◆,7186◆
20200703,14.6,14.6,14.6,14.6,4800,12.20◆,9.68◆,6.51◆,4.85◆,21216□,12141□,7435□,7225◆
20200706,16.05,16.05,16.05,16.05,3170,13.41◆,10.10◆,6.71◆,4.98◆,19314□,12143◆,7425□,7199□
20200707,17.65,17.65,16.75,17.65,25833,14.74◆,10.61◆,6.94◆,5.11◆,17266□,13330◆,7746◆,7407◆
20200708,19.4,19.4,19.4,19.4,9357,16.20◆,11.19◆,7.20◆,5.26◆,12740□,13656◆,7865◆,7327□
20200709,21.3,21.3,21.3,21.3,1583,17.80◆,11.87◆,7.50◆,5.43◆,8949□,13602□,7866◆,7276□
20200710,23.4,23.4,22.6,23.4,21150,19.56◆,12.60◆,7.82◆,5.61◆,12219◆,14494◆,8197◆,7368◆
20200713,25.7,25.7,21.1,21.1,13972,20.57◆,13.21◆,8.12◆,5.77◆,14379◆,14759◆,8381◆,7423◆
20200714,19,19,19,19,2492,20.84◆,13.70◆,8.38◆,5.91◆,9711□,14092□,8380□,7409□
20200715,17.1,19.9,17.1,19.9,19711,20.94◆,14.24◆,8.66◆,6.06◆,11782◆,14451◆,8692◆,7513◆
20200716,21.85,21.85,17.95,17.95,11751,20.27□,14.68◆,8.90◆,6.20◆,13815◆,14616◆,8875◆,7561◆
20200717,16.2,16.85,16.2,16.2,9186,18.83□,15.04◆,9.11◆,6.32◆,11423□,14808◆,9015◆,7559□
20200720,15.05,17.8,15.05,17.5,10196,18.11□,15.42◆,9.34◆,6.45◆,10667□,14386□,9130◆,7589◆
20200721,18.2,19.25,17.5,19,7860,18.11,15.87◆,9.59◆,6.59◆,11741◆,13870□,9221◆,7636◆
20200722,20.65,20.9,19.5,20.9,6889,18.31◆,16.43◆,9.87◆,6.75◆,9177□,13670□,9310◆,7651◆
20200723,22.45,22.45,20.85,21.95,7195,19.11◆,17.07◆,10.18◆,6.92◆,8265□,13389□,9409◆,7688◆
20200724,22.75,23.6,20.9,22.6,31038,20.39◆,17.75◆,10.49◆,7.09◆,12636◆,14373◆,9905◆,7920◆
20200727,22.6,23.45,21.2,21.3,16412,21.15◆,18.31◆,10.78◆,7.25◆,13879◆,14560◆,10106◆,8050◆
20200728,20,22.35,19.3,20.6,25994,21.47◆,18.79◆,11.06◆,7.40◆,17506◆,14056□,10512◆,8264◆
20200729,21.5,22.65,21.25,22.65,10509,21.82◆,19.32◆,11.38◆,7.57◆,18230◆,12982□,10646◆,8306◆
20200730,24.9,24.9,24.9,24.9,4204,22.41◆,19.90◆,11.73◆,7.75◆,17632□,12165□,10673◆,8325◆
20200731,27.35,27.35,27.35,27.35,3392,23.36◆,20.54◆,12.11◆,7.95◆,12102□,12095□,10483□,8346◆
20200803,30.05,30.05,30.05,30.05,1992,25.11◆,21.24◆,12.53◆,8.17◆,9218□,12036□,10317□,7936□
20200804,32,32,27.6,30,69918,26.99◆,21.85◆,12.95◆,8.38◆,18003◆,14240◆,11406◆,8486◆
20200805,29.5,33,29.5,33,30774,29.06◆,22.53◆,13.42◆,8.62◆,22056◆,15311◆,11604◆,8733◆
20200806,33,34.5,31.5,33,8158,30.68◆,23.12◆,13.89◆,8.86◆,22847◆,15640◆,11635◆,8773◆
20200807,33,34,33,34,4680,32.01◆,23.65◆,14.37◆,9.10◆,23105◆,14816□,11623□,8757□
20200810,36,37.4,36,37.4,7918,33.48◆,24.46◆,14.92◆,9.38◆,24290◆,14514□,11686◆,8813◆
20200811,36.6,36.6,33.7,33.7,6680,34.22◆,25.20◆,15.40◆,9.63◆,11642□,14723◆,11768◆,8687□
20200812,37.05,37.05,33.7,36.8,7890,34.98◆,26.04◆,15.93◆,9.91◆,7065□,14132□,11831◆,8689◆
20200813,40.45,40.45,38.3,40.45,11799,36.47◆,27.17◆,16.52◆,10.22◆,7794◆,14134◆,11989◆,8738◆
20200814,43.9,44.45,43.9,44.45,5240,38.56◆,28.58◆,17.17◆,10.57◆,7906◆,13937□,12000◆,8745◆
20200817,48.85,48.85,47,48.85,9042,40.85◆,30.15◆,17.90◆,10.95◆,8130◆,13879□,12101◆,8758◆
20200818,49,53.7,49,53.7,6553,44.85◆,31.88◆,18.70◆,11.37◆,8105□,13814□,12044□,8792◆
20200819,58.3,59,58.3,59,4910,49.29◆,33.79◆,19.58◆,11.83◆,7509□,13715□,11949□,8742□
20200820,64.9,64.9,53.1,62.5,13200,53.70◆,35.82◆,20.50◆,12.32◆,7789◆,14015◆,12055◆,8812◆
20200821,66,66,61.5,62.5,6447,57.31◆,37.81◆,21.42◆,12.80◆,8031◆,12786□,12078◆,8560□
20200824,63.9,63.9,58,61.3,4985,59.80◆,39.81◆,22.30◆,13.28◆,7219□,12214□,12048□,8537□
20200825,56,59.7,55.2,55.2,6249,60.10◆,41.54◆,23.07◆,13.71◆,7158□,11227□,11917□,8561◆
20200826,49.7,55.2,49.7,51,7307,58.50□,42.96◆,23.78◆,14.10◆,7638◆,11067□,11901□,8600◆
20200827,55,55,51,54,4251,56.80□,44.41◆,24.55◆,14.52◆,5848□,11069◆,11815□,8623◆
20200828,57.9,59.4,56.5,59.4,4663,56.18□,46.02◆,25.41◆,14.98◆,5491□,11133◆,11790□,8641◆
20200831,65.3,65.3,63.5,65.3,4619,56.98◆,47.78◆,26.37◆,15.49◆,5418□,11264◆,11814◆,8662◆
20200901,68,71.8,68,71.5,5767,60.24◆,49.85◆,27.44◆,16.06◆,5322□,8057□,11876◆,8666◆
20200902,74,74,67.9,69.3,5767,63.90◆,51.67◆,28.46◆,16.61◆,5014□,6806□,11925◆,8697◆
20200903,69.3,70.6,66.2,67.3,4317,66.56◆,53.38◆,29.46◆,17.13◆,5027◆,6614□,11952◆,8708◆
20200904,61,67,61,65,4371,67.68◆,54.93◆,30.40◆,17.64◆,4968□,6599□,11970◆,8718◆
20200907,69,71.5,68.2,71.5,14925,68.92◆,56.64◆,31.44◆,18.20◆,7030◆,6949◆,12074◆,8744◆
20200908,73.9,78,69,69,17552,68.42□,58.40◆,32.43◆,18.74◆,9387◆,7493◆,12103◆,8710□
20200909,68.9,69.8,62.7,63.9,16016,67.34□,59.76◆,33.35◆,19.24◆,11436◆,7899◆,12161◆,8774◆
20200910,65.8,67.5,57.6,58,30511,65.48□,60.64◆,34.16◆,19.69◆,16675◆,8835◆,12528◆,8933◆
20200911,56.5,58,52.2,52.2,35059,62.92□,61.02◆,34.88◆,20.10◆,22813◆,10326◆,13024◆,9174◆
20200914,50.1,51.8,47,47,20936,58.02□,60.93□,35.50◆,20.46◆,24015◆,10920◆,13062◆,9306◆
20200915,43.65,51.7,42.55,51.7,50526,54.56□,60.83□,36.19◆,20.86◆,30610◆,13119◆,13601◆,9700◆
20200916,56,56.8,54.5,56.8,10942,53.14□,60.72□,36.98◆,21.30◆,29595□,13421◆,13602◆,9756◆
20200917,60,62.1,54.6,58.9,92837,53.32◆,60.54□,37.81◆,21.76◆,42060◆,17402◆,14936◆,10509◆
20200918,57,59.5,55.4,55.4,35612,53.96◆,60.19□,38.58◆,22.19◆,42171◆,18861◆,15340◆,10775◆
20200921,54.9,54.9,50.5,50.5,37576,54.66◆,59.65□,39.26◆,22.58◆,45499◆,20490◆,15755◆,11066◆
20200922,50,55.5,49.15,55.5,49575,55.42◆,59.66◆,40.00◆,23.02◆,45309□,22657◆,15980◆,11464◆
20200923,61,61,61,61,9411,56.26◆,60.16◆,40.81◆,23.49◆,45002□,22762◆,15604□,11508◆
20200924,61.4,64.4,54.9,55.1,111836,55.50□,60.22◆,41.51◆,23.92◆,48802◆,28141◆,17125◆,12382◆
20200925,50,53,50,51.9,5159,54.80□,59.84□,42.13◆,24.32◆,42712□,28166◆,17131◆,12283□
20200928,57,57,53,57,6580,56.10◆,59.43□,42.81◆,24.76◆,36512□,28264◆,17188◆,12307◆
20200929,52,54.2,51.3,51.3,5427,55.26□,58.42□,43.37◆,25.16◆,27683□,28247□,16848□,12297□
20200930,50.5,55,50.5,54.2,4174,53.90□,57.66□,43.95◆,25.58◆,26635□,28167□,16762□,12313◆
20201005,55.6,58.6,55.6,56,3140,54.08◆,57.10□,44.53◆,26.01◆,4896□,28108□,16787◆,12327◆
20201006,53.5,56.3,53.4,53.4,2042,54.38◆,56.52□,45.03◆,26.43◆,4273□,27992□,16469□,12333◆
20201007,55.4,55.4,53.3,54.1,1459,53.80□,55.65□,45.58◆,26.85◆,3249□,27319□,16260□,12321□
20201008,55.5,55.5,53,54.9,1691,54.52◆,54.94□,46.18◆,27.28◆,2501□,26526□,16247□,12314□
20201012,55.5,58,55.5,57.2,2939,55.12◆,54.61□,46.80◆,27.73◆,2254□,25872□,15968□,12330◆
20201013,59,59,57.2,59,2690,55.72◆,54.66◆,47.49◆,28.19◆,2164□,24481□,15817□,12346◆
20201014,64.6,64.7,56.6,56.9,35815,56.42◆,54.89◆,48.17◆,28.64◆,8919◆,24518◆,16260◆,12638◆
20201015,57.7,59.7,54.1,54.7,28635,56.54◆,55.28◆,48.79◆,29.06◆,14354◆,24903◆,16568◆,12849◆
20201016,55.7,57.2,53.1,53.5,26582,56.26□,55.37◆,49.36◆,29.47◆,19332◆,23706□,16880◆,13051◆
20201019,54.3,55.2,50,51,27492,55.02□,55.08□,49.86◆,29.87◆,24243◆,24534◆,17223◆,13267◆
20201020,51.7,51.9,46,46.05,47753,52.43□,54.43□,50.26◆,30.22◆,33256◆,22280□,17899◆,13654◆
20201021,45,47.45,42.6,42.6,63821,49.57□,53.79□,50.60◆,30.55◆,38857◆,23690◆,18445◆,14175◆
20201022,43.15,44,38.35,38.35,69723,46.30□,53.19□,50.88◆,30.83◆,47074◆,25297◆,19334◆,14720◆
20201023,36.1,37.35,34.55,34.55,25290,42.51□,52.14□,51.11◆,31.09◆,46816□,24083□,19322□,14917◆
20201026,31.1,36.7,31.1,31.15,99104,38.54□,50.65□,51.26◆,31.32◆,61138◆,28568◆,20799◆,15722◆
20201027,32,34.25,31.3,34.25,43851,36.18□,49.60□,51.41◆,31.57◆,60358□,25168□,21460◆,16067◆
20201028,37.65,37.65,36.35,37.65,21344,35.19□,48.89□,51.58◆,31.85◆,51863□,25978◆,21759◆,16121◆
20201029,37.25,39.5,35.85,39.45,115975,35.41◆,48.01□,51.74◆,32.14◆,61113◆,31447◆,23659◆,16988◆
20201030,40.15,41.2,39.5,40.55,61879,36.61◆,47.48□,51.92◆,32.43◆,68431◆,34270◆,23525□,17465◆
20201102,40.6,41.4,37.3,38.6,51045,38.10◆,46.70□,52.01◆,32.71◆,58819□,36614◆,23862◆,17733◆
20201103,38.2,38.6,35.15,35.15,38724,38.28◆,45.65□,52.04◆,32.97◆,57794□,38393◆,24372◆,18003◆
20201104,35.15,38.65,32.5,38.65,67081,38.48◆,44.92□,52.12◆,33.25◆,66941◆,41645◆,25412◆,18517◆
20201105,39.15,40.65,36.3,37,90914,37.99□,44.06□,52.12□,33.52◆,61929□,46118◆,26795◆,19241◆
20201106,37.05,39.25,36.55,37.2,60456,37.32□,43.18□,52.17◆,33.78◆,61644□,49056◆,27691◆,19730◆
20201109,38.75,38.75,37.7,38,7658,37.20□,42.22□,52.19◆,34.06◆,52967□,49292◆,27688□,19759◆
