ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,А基[5],А基[20],А基[60],А基[120],А秖[5],А秖[20],А秖[60],А秖[120]
20211103,22.95,24.3,22.65,23.7,24941,22.81◆,22.71◆,22.75□,24.70□,11334◆,19655□,14122◆,27324□
20211104,24.45,24.45,23.5,23.5,26906,23.05◆,22.73◆,22.75□,24.69□,15543◆,17831□,14500◆,26956□
20211105,23.6,23.65,23.05,23.55,7562,23.22◆,22.74◆,22.74□,24.71◆,15654◆,16813□,14545◆,26687□
20211108,23.55,24.15,23.3,23.4,11692,23.36◆,22.75◆,22.75◆,24.70□,16634◆,16666□,14635◆,25787□
20211109,23.5,24.6,23.4,24.15,29347,23.66◆,22.89◆,22.76◆,24.70□,20090◆,16919◆,15050◆,25400□
20211110,24,26.55,24,24.9,96762,23.90◆,23.10◆,22.79◆,24.72◆,34454◆,20969◆,16593◆,25503◆
20211111,24.55,25.6,24.25,25.1,38767,24.22◆,23.31◆,22.84◆,24.71□,36826◆,22455◆,17089◆,25212□
20211112,25.15,25.5,24.65,25,24554,24.51◆,23.50◆,22.89◆,24.68□,40225◆,23148◆,17356◆,24483□
20211115,25.2,25.2,24.25,24.25,13785,24.68◆,23.56◆,22.91◆,24.65□,40643◆,22282□,17452◆,23065□
20211116,24.2,24.55,23.6,23.75,11737,24.60□,23.55□,22.95◆,24.61□,37121□,20610□,17561◆,22145□
20211117,23.7,23.75,23.4,23.45,8125,24.31□,23.52□,22.97◆,24.57□,19394□,19682□,17560□,21830□
20211118,23.5,24.2,23.5,23.55,8430,24.00□,23.50□,22.97◆,24.53□,13326□,19225□,17571◆,21493□
20211119,23.65,23.9,23.35,23.4,6389,23.68□,23.53◆,22.98◆,24.49□,9693□,18699□,17594◆,21260□
20211122,23.6,23.8,23.45,23.65,5056,23.56□,23.55◆,22.97□,24.45□,7948□,18159□,17612◆,21018□
20211123,23.8,24.25,23.45,23.5,8504,23.51□,23.59◆,22.97□,24.41□,7301□,18013□,17696◆,20739□
20211124,23.7,24.75,23.55,24.65,22665,23.75◆,23.69◆,22.99◆,24.36□,10209◆,18848◆,18033◆,20189□
20211125,24.5,24.65,24.15,24.45,8401,23.93◆,23.80◆,23.01◆,24.32□,10203□,18975◆,18141◆,18621□
20211126,24.3,24.65,23.55,23.6,10315,23.97◆,23.85◆,23.01◆,24.26□,10988◆,19140◆,18271◆,17949□
20211129,23.15,23.35,22.6,22.85,10461,23.81□,23.85◆,23.00□,24.21□,12069◆,19324◆,18388◆,17834□
20211130,23.15,23.25,22.85,22.85,5854,23.68□,23.86◆,23.00□,24.16□,11539□,19013□,18429◆,17667□
20211201,22.95,23,22.6,22.9,5838,23.33□,23.82□,22.99□,24.12□,8174□,18058□,18477◆,17071□
20211202,22.85,22.9,22.6,22.75,5968,22.99□,23.79□,23.00◆,24.09□,7687□,17011□,18509◆,16821□
20211203,23,23.45,22.75,23.1,5309,22.89□,23.76□,23.01◆,24.05□,6686□,16898□,18559◆,16689□
20211206,23.1,23.1,22.8,22.85,2537,22.89,23.74□,23.03◆,24.03□,5101□,16440□,18508□,16543□
20211207,23,23.15,22.85,23.1,3359,22.94◆,23.68□,23.05◆,23.99□,4602□,15141□,18514◆,16406□
20211208,23.25,23.4,22.9,22.9,5259,22.94,23.58□,23.07◆,23.96□,4487□,10566□,18569◆,16294□
20211209,23.05,24.6,23.05,24,27525,23.19◆,23.53□,23.10◆,23.94□,8798◆,10004□,18973◆,16372◆
20211210,23.7,24.05,23.3,24,11550,23.37◆,23.48□,23.13◆,23.91□,10046◆,9353□,19133◆,16152□
20211213,24.15,24.4,23.55,23.55,7718,23.51◆,23.44□,23.14◆,23.89□,11082◆,9050□,19195◆,16000□
20211214,23.45,23.95,23.45,23.45,3865,23.58◆,23.43□,23.16◆,23.85□,11184◆,8657□,19223◆,15821□
20211215,23.8,24.5,23.7,24.2,18273,23.84◆,23.47◆,23.20◆,23.83□,13786◆,9164◆,19481◆,15814□
20211216,25.1,25.4,24.55,24.8,42285,24.00◆,23.53◆,23.26◆,23.80□,16738◆,10857◆,20113◆,15940◆
20211217,25.5,27.25,25.25,26.4,154031,24.48◆,23.68◆,23.35◆,23.79□,45235◆,18239◆,22652◆,17007◆
20211220,26.5,26.85,25.8,26.25,59690,25.02◆,23.81◆,23.43◆,23.76□,55629◆,20970◆,23597◆,16809□
20211221,26.1,27.05,25.35,27,56076,25.73◆,23.98◆,23.50◆,23.75□,66071◆,23349◆,24330◆,16545□
20211222,27.3,27.7,26.5,27,53957,26.29◆,24.10◆,23.58◆,23.73□,73208◆,24914◆,24963◆,16508□
20211223,26.95,27.15,25.8,25.95,33512,26.52◆,24.18◆,23.61◆,23.72□,71453□,26169◆,24972◆,16560◆
20211224,25.7,26.2,25.5,25.75,16742,26.39□,24.28◆,23.60□,23.70□,43996□,26491◆,24401□,16579◆
20211227,26,26.45,25.55,25.8,15748,26.30□,24.43◆,23.63◆,23.68□,35207□,26755◆,22526□,16567□
20211228,25.95,26,25.3,25.45,10121,25.99□,24.56◆,23.69◆,23.66□,26016□,26968◆,21922□,16485□
20211229,25.5,25.8,25.5,25.6,7728,25.71□,24.70◆,23.74◆,23.64□,16770□,27063◆,21592□,16434□
20211230,25.8,26.05,25.5,25.55,7579,25.63□,24.84◆,23.78◆,23.63□,11584□,27143◆,20662□,16393□
20220103,25.65,25.65,25,25.5,7593,25.58□,24.96◆,23.82◆,23.62□,9754□,27258◆,20323□,16193□
20220104,25.55,25.65,25.2,25.3,5486,25.48□,25.08◆,23.86◆,23.62□,7702□,27405◆,20170□,16062□
20220105,25.45,25.8,25.25,25.25,10079,25.44□,25.19◆,23.92◆,23.61□,7693□,27741◆,19934□,16000□
20220106,25.25,25.3,24.6,24.8,11049,25.28□,25.28◆,23.99◆,23.60□,8357◆,28030◆,19855□,15980□
20220107,24.85,25,24.3,24.75,8033,25.12□,25.32◆,24.05◆,23.59□,8448◆,27056□,19838□,15975□
20220110,24.4,24.75,24.4,24.55,6284,24.93□,25.35◆,24.11◆,23.59□,8186□,26793□,19765□,15931□
20220111,24.7,24.8,24.2,24.35,6873,24.74□,25.39◆,24.13◆,23.59◆,8464◆,26750□,19361□,15882□
20220112,24.6,24.6,24.25,24.5,8157,24.59□,25.44◆,24.14◆,23.59◆,8079□,26965◆,18744□,15878□
20220113,24.8,25.6,24.45,25.05,24779,24.64◆,25.48◆,24.16◆,23.58□,10825◆,27290◆,18712□,15936◆
20220114,24.8,25.05,24.4,24.9,8432,24.67◆,25.49◆,24.17◆,23.58◆,10905◆,25598□,18560□,15884□
20220117,25,25,24.6,24.7,3968,24.70◆,25.40□,24.20◆,23.59◆,10442□,18094□,18344□,15857□
20220118,24.95,25.35,24.55,24.55,11813,24.74◆,25.32□,24.22◆,23.59◆,11430◆,15701□,18277□,15892◆
20220119,24.4,24.55,23.8,23.8,11069,24.60□,25.16□,24.24◆,23.58□,12012◆,13450□,18271□,15924◆
20220120,24.15,24.4,23.85,24.3,6937,24.45□,25.02□,24.27◆,23.58◆,8444□,11099□,18287◆,15940◆
20220121,23.95,24.2,23.8,24.1,5987,24.29□,24.93□,24.30◆,23.58□,7955□,9723□,18289◆,15946◆
20220124,23.95,24.15,23.3,24.15,5398,24.18□,24.85□,24.33◆,23.57□,8241◆,9156□,18262□,15965◆
20220125,23.85,24,23.65,23.9,4278,24.05□,24.75□,24.35◆,23.57□,6734□,8582□,18220□,15961□
20220126,23.85,24.15,23.8,24.15,4503,24.12◆,24.69□,24.37◆,23.57□,5421□,8301□,18094□,15959□
