ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,А基[5],А基[20],А基[60],А基[120],А秖[5],А秖[20],А秖[60],А秖[120]
20211105,17.6,18.4,17.4,18.25,437916,17.04◆,16.08◆,16.97□,18.89□,185887◆,136463◆,155619◆,255488□
20211108,18.35,18.5,17.8,18.45,228109,17.42◆,16.19◆,16.95□,18.88□,206315◆,144680◆,156528◆,254674□
20211109,18.2,18.4,17.95,18,126596,17.71◆,16.29◆,16.92□,18.84□,217161◆,145776◆,157249◆,249366□
20211110,17.8,18.1,17.1,17.1,219238,17.76◆,16.37◆,16.87□,18.81□,226582◆,151944◆,158209◆,246751□
20211111,16.9,17.35,16.85,17,93111,17.76,16.42◆,16.83□,18.78□,220994□,152642◆,157046□,243062□
20211112,17.1,17.3,17,17.2,54145,17.55□,16.48◆,16.79□,18.74□,144240□,152002□,155003□,239362□
20211115,17.3,17.35,17,17.2,62371,17.30□,16.55◆,16.74□,18.70□,111092□,151130□,151836□,234194□
20211116,17.2,17.35,16.9,17.05,72614,17.11□,16.60◆,16.70□,18.66□,100296□,151391◆,149475□,231817□
20211117,17.15,17.7,17.05,17.7,131029,17.23◆,16.70◆,16.69□,18.63□,82654□,151844◆,146417□,229437□
20211118,17.95,19.3,17.9,18.7,502335,17.57◆,16.87◆,16.70◆,18.60□,164499◆,169688◆,151004◆,230306◆
20211119,19.2,19.45,18.75,18.95,302023,17.92◆,17.06◆,16.73◆,18.55□,214075◆,179510◆,148335□,225120□
20211122,19.15,19.55,18.85,18.9,181645,18.26◆,17.24◆,16.76◆,18.51□,237929◆,184639◆,148054□,220915□
20211123,18.65,18.8,18.35,18.5,106017,18.55◆,17.41◆,16.78◆,18.47□,244610◆,185120◆,147994□,217056□
20211124,18.65,18.85,18.45,18.65,72784,18.74◆,17.58◆,16.80◆,18.43□,232961□,184733□,145851□,213972□
20211125,18.8,18.85,18.4,18.5,82286,18.70□,17.69◆,16.82◆,18.39□,148951□,171015□,145559□,212381□
20211126,18.4,18.6,17.8,17.8,135703,18.47□,17.75◆,16.83◆,18.34□,115687□,164972□,144412□,208740□
20211129,17.55,18.1,17.3,17.85,109002,18.26□,17.81◆,16.84◆,18.30□,101159□,164124□,143997□,207644□
20211130,18.05,18.1,17.4,17.45,198167,18.05□,17.86◆,16.85◆,18.26□,119589◆,170414◆,145024◆,206334□
20211201,17.3,17.85,17.3,17.7,91912,17.86□,17.90◆,16.87◆,18.23□,123414◆,166403□,144797□,202274□
20211202,17.65,17.85,17.5,17.65,62969,17.69□,17.93◆,16.89◆,18.20□,119551□,163499□,141734□,200050□
20211203,17.95,18.3,17.85,18,144942,17.73◆,17.92□,16.91◆,18.18□,121399◆,148850□,140875□,197708□
20211206,18.05,18.4,17.95,18.2,138910,17.80◆,17.91□,16.94◆,18.17□,127380◆,144390□,141693◆,193899□
20211207,18.5,19,18.4,18.95,293557,18.10◆,17.95◆,16.98◆,18.15□,146458◆,152738◆,145158◆,191738□
20211208,19.15,19.2,18.65,18.85,182404,18.33◆,18.04◆,17.00◆,18.14□,164557◆,150896□,145895◆,188046□
20211209,19.15,19.6,18.95,19.05,280518,18.61◆,18.14◆,17.04◆,18.12□,208066◆,160267◆,149510◆,187617□
20211210,19.1,19.2,18.8,18.95,107763,18.80◆,18.23◆,17.08◆,18.11□,200631□,162948◆,150105◆,186338□
20211213,19.1,19.2,18.75,18.75,68099,18.91◆,18.31◆,17.12◆,18.08□,186468□,163234◆,149671□,183539□
20211214,18.7,18.75,18.45,18.5,81633,18.82□,18.38◆,17.15◆,18.06□,144084□,163685◆,149707◆,182009□
20211215,18.5,19.2,18.5,19.15,129419,18.88◆,18.45◆,17.20◆,18.04□,133487□,163605□,150112◆,181194□
20211216,19.45,19.6,19.15,19.15,173830,18.90◆,18.48◆,17.24◆,18.03□,112149□,147179□,150182◆,180654□
20211217,18.9,19.55,18.85,19.3,176178,18.97◆,18.49◆,17.29◆,18.02□,125832◆,140887□,151211◆,180099□
20211220,19.3,19.75,19.2,19.6,171153,19.14◆,18.53◆,17.34◆,18.01□,146443◆,140362□,151703◆,180130◆
20211221,19.6,19.6,19.15,19.2,131753,19.28◆,18.56◆,17.37◆,17.99□,156467◆,141649◆,147797□,179784□
20211222,19.35,19.45,18.85,19,142537,19.25□,18.58◆,17.40◆,17.98□,159090◆,145137◆,147251□,178239□
20211223,19.1,19.2,19,19.05,68415,19.23□,18.61◆,17.43◆,17.96□,138007□,144443□,144832□,177425□
20211224,19.2,19.3,19,19.05,58528,19.18□,18.67◆,17.47◆,17.94□,114477□,140585□,142562□,176497□
20211227,19.15,19.45,19.1,19.3,79566,19.12□,18.74◆,17.51◆,17.93□,96160□,139113□,141614□,175975□
20211228,19.55,19.65,19.35,19.4,102591,19.16◆,18.84◆,17.55◆,17.92□,90328□,134334□,141202□,172532□
20211229,19.5,19.5,19.3,19.4,45328,19.24◆,18.93◆,17.60◆,17.91□,70886□,132005□,139191□,171518□
20211230,19.5,19.8,19.45,19.6,115109,19.35◆,19.02◆,17.65◆,17.90□,80225◆,134612◆,138717□,171288□
20220103,19.75,19.8,19.2,19.2,90184,19.38◆,19.08◆,17.69◆,17.89□,86556◆,131874□,139062◆,170587□
20220104,19.4,19.65,19.35,19.5,79156,19.42◆,19.15◆,17.75◆,17.89□,86474□,128886□,139319◆,168837□
20220105,19.6,19.65,19.25,19.4,73166,19.42,19.17◆,17.81◆,17.88□,80589□,117867□,138794□,168032□
20220106,19.3,19.3,19,19.1,79940,19.36□,19.18◆,17.87◆,17.88□,87511◆,112743□,138528□,167403□
20220107,19.25,19.25,18.65,18.65,113555,19.17□,19.16□,17.91◆,17.87□,87200□,104395□,139101◆,167173□
20220110,18.65,19.15,18.5,19.05,84341,19.14□,19.17◆,17.96◆,17.87◆,86032□,103224□,139391◆,165704□
20220111,19.05,19.3,18.9,18.95,98392,19.03□,19.18◆,18.01◆,17.88◆,89879◆,104739◆,139701◆,163561□
20220112,19.2,19.25,18.8,18.9,56190,18.93□,19.20◆,18.06◆,17.88□,86484□,103467□,139514□,161650□
20220113,18.9,18.95,18.65,18.7,60712,18.85□,19.18□,18.11◆,17.87□,82638□,100031□,138493□,160345□
20220114,18.6,18.65,18.2,18.55,79169,18.83□,19.15□,18.16◆,17.87□,75761□,95298□,137389□,159650□
20220117,18.45,18.45,18.2,18.4,54641,18.70□,19.10□,18.22◆,17.86□,69821□,89221□,136539□,159091□
20220118,18.45,18.65,18.4,18.4,39942,18.59□,19.04□,18.27◆,17.86□,58131□,82661□,135887□,157837□
20220119,18.3,18.5,18.25,18.4,35046,18.49□,19.00□,18.33◆,17.85□,53902□,77826□,134865□,156457□
20220120,18.6,19.1,18.55,18.8,105723,18.51◆,18.99□,18.38◆,17.85◆,62904◆,75985□,135285◆,156002□
20220121,18,18.1,17.7,17.9,184535,18.38□,18.93□,18.41◆,17.84□,83978◆,81791◆,132416□,156142◆
20220124,17.65,17.7,17.2,17.2,123316,18.14□,18.84□,18.42◆,17.83□,97713◆,85030◆,130196□,156072□
20220125,17.05,17.15,16.65,16.65,143054,17.79□,18.71□,18.42◆,17.79□,118335◆,88205◆,130480◆,150703□
20220126,16.7,17,16.7,16.95,72730,17.50□,18.59□,18.43◆,17.76□,125872◆,86712□,130486◆,142782□
