ら 戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,А基[5],А基[20],А基[60],А基[120],А秖[5],А秖[20],А秖[60],А秖[120]
20191202,12.45,12.45,12.3,12.3,11098,12.46□,12.55□,12.85□,12.95◆,12372◆,12425□,11381◆,12126◆
20191203,12.3,12.45,12.3,12.45,5794,12.45□,12.54□,12.84□,12.96◆,11070□,10516□,11337□,12131◆
20191204,12.45,12.5,12.3,12.35,9554,12.41□,12.52□,12.83□,12.96◆,10102□,10035□,11313□,12173◆
20191205,12.35,12.4,12.25,12.35,28170,12.37□,12.51□,12.82□,12.96◆,13814◆,10804◆,11600◆,12364◆
20191206,12.35,12.35,12.25,12.25,12797,12.34□,12.48□,12.80□,12.96◆,13483□,11241◆,11694◆,12440◆
20191209,12.3,12.35,12.2,12.2,11208,12.32□,12.46□,12.79□,12.97◆,13505◆,11249◆,11743◆,12495◆
20191210,12.2,12.35,12.2,12.25,7103,12.28□,12.44□,12.77□,12.97◆,13767◆,11143□,11682□,12526◆
20191211,12.25,12.3,12.2,12.2,6500,12.25□,12.42□,12.75□,12.97◆,13156□,11224◆,11624□,12519□
20191212,12.25,12.3,12.2,12.25,8724,12.23□,12.41□,12.74□,12.97□,9267□,11022□,11534□,12436□
20191213,12.3,12.45,12.25,12.4,15487,12.26◆,12.41□,12.73□,12.97□,9805◆,11601◆,11696◆,12466◆
20191216,12.4,12.5,12.3,12.45,8600,12.31◆,12.41□,12.72□,12.97□,9283□,11782◆,11702◆,12437□
20191217,12.45,12.5,12.4,12.5,6311,12.36◆,12.41,12.71□,12.97,9125□,11745□,11736◆,12443◆
20191218,12.5,12.7,12.35,12.65,23591,12.45◆,12.40□,12.70□,12.97◆,12543◆,11476□,11984◆,12562◆
20191219,12.65,12.65,12.5,12.5,8863,12.50◆,12.39□,12.69□,12.96□,12571◆,11537◆,12072◆,12541□
20191220,12.5,12.55,12.4,12.4,10447,12.5,12.39,12.68□,12.96□,11563□,11654◆,11970□,12560◆
20191223,12.45,12.6,12.45,12.55,6022,12.52◆,12.40◆,12.67□,12.96□,11047□,11552□,11986◆,12396□
20191224,12.55,12.6,12.45,12.5,3457,12.52,12.4,12.66□,12.95□,10476□,11109□,11906□,12240□
20191225,12.5,12.55,12.45,12.55,3124,12.50□,12.4,12.65□,12.95□,6383□,10546□,11797□,12146□
20191226,12.55,12.55,12.45,12.5,2564,12.5,12.40□,12.64□,12.94□,5123□,10194□,11695□,12056□
20191227,12.55,12.6,12.45,12.5,5757,12.52◆,12.41◆,12.63□,12.93□,4185□,9759□,11556□,11994□
20191230,12.6,12.65,12.45,12.5,8202,12.51□,12.42◆,12.63□,12.92□,4621◆,9614□,11447□,11881□
20191231,12.5,12.5,12.4,12.4,7385,12.49□,12.41□,12.62□,12.91□,5407◆,9693◆,11463◆,11877□
20200102,12.6,12.8,12.6,12.7,14938,12.52◆,12.43◆,12.62□,12.91□,7769◆,9963◆,11649◆,11943◆
20200103,12.8,13.05,12.75,13,33157,12.62◆,12.46◆,12.63◆,12.90□,13888◆,10212◆,12097◆,12155◆
20200106,13,13.2,12.9,13,26060,12.72◆,12.50◆,12.63◆,12.90□,17949◆,10875◆,12401◆,12320◆
20200107,13,13.05,12.85,12.9,13867,12.80◆,12.54◆,12.63,12.90□,19082◆,11008◆,12458◆,12354◆
20200108,12.75,12.75,12.6,12.6,14247,12.84◆,12.55◆,12.63□,12.89□,20454◆,11365◆,12602◆,12409◆
20200109,12.75,12.95,12.7,12.85,14512,12.87◆,12.59◆,12.62□,12.89□,20369□,11766◆,12621◆,12465◆
20200110,12.9,13.2,12.9,13.15,32259,12.90◆,12.63◆,12.62◆,12.88□,20189□,12943◆,13087◆,12612◆
20200113,13.15,13.2,13.05,13.15,9076,12.93◆,12.67◆,12.62,12.88□,16792□,12622□,13089◆,12557□
20200114,13.15,13.35,13.15,13.2,15484,12.99◆,12.71◆,12.62□,12.87□,17116◆,12966◆,13242◆,12294□
20200115,13.2,13.3,13,13.15,13289,13.10◆,12.74◆,12.62□,12.87□,16924□,13315◆,13206□,12268□
20200116,13.15,13.15,13,13,9226,13.13◆,12.76◆,12.62□,12.86□,15867□,12597□,13166□,12199□
20200117,13.1,13.1,12.9,13,7382,13.10□,12.78◆,12.61□,12.85□,10892□,12523□,13144□,12080□
20200120,13,13.15,12.9,12.95,13071,13.06□,12.81◆,12.61□,12.84□,11691◆,12654◆,13051□,12087◆
20200130,12.4,12.4,11.7,11.8,38414,12.78□,12.77□,12.59□,12.82□,16277◆,14274◆,13348◆,12229◆
20200131,11.8,11.95,11.6,11.75,21117,12.50□,12.73□,12.57□,12.80□,17842◆,15157◆,13329□,12142□
20200203,11.3,11.55,11.1,11.45,16305,12.19□,12.68□,12.55□,12.78□,19258◆,15816◆,13084□,12122□
20200204,11.4,11.65,11.35,11.6,14644,11.91□,12.63□,12.54□,12.75□,20710◆,16420◆,13085◆,12101□
20200205,11.65,11.85,11.6,11.7,13825,11.66□,12.59□,12.53□,12.74□,20861◆,16823◆,13177◆,11914□
20200206,11.75,11.95,11.75,11.95,9394,11.69◆,12.57□,12.51□,12.73□,15057□,16883◆,12974□,11857□
20200207,11.8,11.85,11.65,11.65,10818,11.67□,12.53□,12.50□,12.72□,12997□,17054◆,12421□,11788□
20200210,11.5,11.6,11.35,11.5,9668,11.68◆,12.47□,12.47□,12.70□,11670□,16791□,12263□,11775□
20200211,11.6,11.7,11.6,11.65,5050,11.69◆,12.40□,12.46□,12.69□,9751□,15386□,12134□,11749□
20200212,11.75,11.9,11.7,11.8,10298,11.71◆,12.34□,12.44□,12.67□,9046□,14597□,12238◆,11775◆
20200213,11.9,11.95,11.8,11.9,10725,11.70□,12.29□,12.43□,12.66□,9312◆,14440□,12232□,11780◆
20200214,11.85,11.85,11.65,11.75,5964,11.72◆,12.25□,12.41□,12.65□,8341□,14026□,12178□,11628□
20200217,11.6,11.65,11.5,11.55,14600,11.73◆,12.18□,12.40□,12.64□,9328◆,14031◆,12340◆,11630◆
20200218,11.5,11.85,11.5,11.8,11480,11.76◆,12.12□,12.39□,12.64□,10614◆,12992□,12319□,11560□
20200219,11.85,12.05,11.8,11.95,17513,11.79◆,12.06□,12.38□,12.63□,12057◆,13413◆,12546◆,11602◆
20200220,12.05,12.1,11.75,11.85,9878,11.78□,11.99□,12.37□,12.63□,11887□,13133□,12627◆,11608◆
20200221,11.8,11.9,11.7,11.75,6351,11.78,11.92□,12.35□,12.62□,11965◆,12786□,12615□,11611◆
20200224,11.7,11.75,11.55,11.55,10219,11.78,11.85□,12.33□,12.61□,11088□,12836◆,12303□,11594□
20200225,11.5,11.8,11.45,11.7,7959,11.76□,11.78□,12.32□,12.60□,10384□,12865◆,12308◆,11606◆
20200226,11.55,11.7,11.55,11.6,6674,11.69□,11.71□,12.31□,12.59□,8216□,12545□,12284□,11571□
20200227,11.6,11.7,11.5,11.55,14794,11.63□,11.70□,12.29□,12.58□,9200◆,11364□,12396◆,11628◆
20200302,11.4,11.55,11.35,11.4,11361,11.56□,11.68□,12.27□,12.57□,10202◆,10876□,12381□,11689◆
20200303,11.55,11.65,11.4,11.4,10565,11.53□,11.68□,12.25□,12.56□,10271◆,10589□,12317□,11727◆
20200304,11.45,11.6,11.4,11.55,17453,11.50□,11.68□,12.24□,12.55□,12170◆,10730◆,12448◆,11798◆
20200305,11.6,11.95,11.55,11.85,26113,11.55◆,11.69◆,12.23□,12.54□,16057◆,11344◆,12642◆,11967◆
20200306,11.7,11.85,11.6,11.7,10980,11.58◆,11.67□,12.22□,12.53□,15295□,11423◆,12640□,12011◆
20200309,11.6,11.6,11.3,11.4,24947,11.58,11.66□,12.20□,12.52□,18012◆,12130◆,12959◆,12148◆
20200310,11.35,11.85,11.3,11.7,30008,11.64◆,11.67◆,12.19□,12.51□,21900◆,13147◆,13300◆,12307◆
20200311,11.7,11.8,11.5,11.55,13345,11.64,11.67□,12.18□,12.50□,21079□,13561◆,13053□,12327◆
20200312,11.5,11.55,11.1,11.1,28697,11.49□,11.63□,12.16□,12.48□,21596◆,14481◆,13318◆,12506◆
20200313,10.15,10.6,10.1,10.45,31310,11.24□,11.56□,12.13□,12.46□,25662◆,15511◆,13653◆,12698◆
20200316,10.5,10.5,9.86,9.86,29116,10.93□,11.46□,12.09□,12.43□,26495◆,16668◆,14020◆,12851◆
20200317,9.41,9.7,9.32,9.42,29156,10.48□,11.36□,12.04□,12.40□,26325□,17396◆,14397◆,13011◆
20200318,9.46,9.98,9.38,9.5,22497,10.07□,11.24□,12.00□,12.37□,28155◆,17947◆,14627◆,13081◆
20200319,9.45,9.45,8.9,9.2,27913,9.69□,11.11□,11.94□,12.34□,27999□,18467◆,14834◆,13265◆
20200320,9.4,9.72,9.4,9.6,18239,9.52□,10.99□,11.90□,12.31□,25384□,18885◆,14995◆,13348◆
20200323,9.2,9.35,8.97,9.24,13917,9.39□,10.87□,11.84□,12.27□,22345□,19263◆,15122◆,13429◆
20200324,9.51,9.72,9.3,9.44,15219,9.40◆,10.76□,11.79□,12.24□,19557□,19513◆,14982□,13483◆
20200325,9.58,9.91,9.58,9.68,18402,9.43◆,10.66□,11.74□,12.22□,18738□,20035◆,15141◆,13607◆
20200326,9.82,9.85,9.55,9.67,10324,9.53◆,10.56□,11.70□,12.19□,15220□,20218◆,15139□,13554□
20200327,9.77,9.79,9.4,9.4,20118,9.49□,10.46□,11.64□,12.16□,15596◆,20484◆,15374◆,13680◆
20200330,9.2,9.24,9.01,9.23,13659,9.49□,10.35□,11.59□,12.12□,15545□,20599◆,15544◆,13725◆
20200331,9.34,9.44,9.12,9.25,13587,9.45□,10.24□,11.53□,12.09□,15218□,20750◆,15718◆,13758◆
20200401,9.19,9.19,9.1,9.1,10512,9.33□,10.12□,11.48□,12.06□,13640□,20403□,15851◆,13773◆
20200406,9.15,9.16,8.97,9.11,12863,9.22□,9.98□,11.42□,12.03□,14148◆,19741□,15969◆,13763□
20200407,9.24,9.35,9.17,9.26,14444,9.19□,9.86□,11.37□,12.00□,13013□,19914◆,16073◆,13760□
20200408,9.26,9.69,9.23,9.66,16914,9.28◆,9.77□,11.32□,11.97□,13664◆,19512□,16232◆,13848◆
20200409,9.72,10.3,9.72,10.25,33909,9.48◆,9.70□,11.28□,11.95□,17729◆,19707◆,16548◆,14099◆
20200410,10.35,10.35,10.05,10.2,14143,9.70◆,9.63□,11.23□,11.93□,18455◆,19747◆,16231□,14164◆
20200413,10.25,10.25,10,10.05,11661,9.89◆,9.58□,11.18□,11.91□,18214□,18895□,15991□,14196◆
20200414,10.15,10.3,10.1,10.15,13995,10.06◆,9.56□,11.14□,11.88□,18125□,18030□,15993◆,14226◆
20200415,10.35,10.8,10.3,10.35,32555,10.20◆,9.59◆,11.10□,11.86□,21253◆,18201◆,16299◆,14450◆
20200416,10.3,10.35,10.15,10.3,16201,10.21◆,9.63◆,11.06□,11.84□,17711□,17554□,16327◆,14474◆
20200417,10.5,10.6,10.2,10.25,17805,10.22◆,9.67◆,11.01□,11.82□,18444◆,17319□,16086□,14587◆
20200420,10.25,10.25,10.05,10.1,15725,10.23◆,9.72◆,10.96□,11.79□,19256◆,16710□,16197◆,14643◆
20200421,10.1,10.25,9.83,9.88,25691,10.18□,9.73◆,10.90□,11.76□,21596◆,17082◆,16367◆,14804◆
20200422,9.8,9.92,9.61,9.88,8688,10.08□,9.76◆,10.85□,11.73□,16822□,16821□,16290□,14748□
20200423,9.93,10.15,9.93,10.05,9353,10.03□,9.79◆,10.80□,11.71□,15453□,16528□,16292◆,14729□
20200424,10.05,10.1,9.91,9.94,7230,9.97□,9.81◆,10.75□,11.68□,13338□,15969□,16290□,14717□
20200427,10.1,10.25,10.05,10.2,10711,9.99◆,9.83◆,10.70□,11.66□,12335□,15988◆,16250□,14651□
20200428,10.35,10.6,10.25,10.55,21240,10.13◆,9.89◆,10.68□,11.64□,11445□,16044◆,15964□,14656◆
20200429,10.65,10.85,10.6,10.7,33421,10.29◆,9.96◆,10.66□,11.62□,16391◆,17033◆,16169◆,14749◆
20200430,11,11.15,10.75,11.1,43062,10.50◆,10.06◆,10.66□,11.61□,23133◆,18506◆,16615◆,14850◆
20200504,10.75,10.85,10.6,10.75,15982,10.66◆,10.14◆,10.64□,11.59□,24883◆,18780◆,16637◆,14861◆
20200505,10.75,10.8,10.5,10.65,13782,10.75◆,10.21◆,10.63□,11.58□,25498◆,18826◆,16637□,14907◆
20200506,10.65,10.65,10.45,10.55,9316,10.75,10.28◆,10.60□,11.56□,23113□,18569□,16635□,14805□
20200507,10.6,10.7,10.55,10.6,5871,10.73□,10.33◆,10.59□,11.54□,17603□,18017□,16553□,14487□
20200508,10.7,10.75,10.5,10.55,9091,10.62□,10.34◆,10.57□,11.52□,10809□,16776□,16543□,14403□
20200511,10.7,10.9,10.65,10.75,10939,10.62,10.37◆,10.56□,11.51□,9800□,16616□,16642◆,14388□
20200512,10.65,10.7,10.5,10.5,11097,10.59□,10.39◆,10.53□,11.49□,9263□,16588□,16655◆,14446◆
20200513,10.5,10.6,10.45,10.6,7014,10.60◆,10.41◆,10.51□,11.47□,8803□,16239□,16593□,14413□
20200514,10.55,10.55,10.35,10.35,12169,10.55□,10.41,10.49□,11.45□,10062◆,15220□,16696◆,14437◆
20200515,10.45,10.5,10.35,10.45,7716,10.53□,10.42◆,10.47□,11.43□,9787□,14795□,16582□,14461◆
20200518,10.45,10.7,10.45,10.7,12932,10.52□,10.44◆,10.45□,11.42□,10186◆,14552□,16606◆,14462◆
20200519,10.95,11,10.7,10.7,16711,10.56◆,10.47◆,10.43□,11.40□,11309◆,14601◆,16593□,14569◆
20200520,10.8,10.85,10.7,10.75,16826,10.59◆,10.52◆,10.41□,11.39□,13271◆,14158□,16708◆,14668◆
20200521,11,11.15,10.9,11,50529,10.72◆,10.57◆,10.40□,11.38□,20943◆,16250◆,17445◆,15030◆
20200522,10.95,11.05,10.75,10.75,13606,10.78◆,10.61◆,10.39□,11.36□,22121◆,16462◆,17501◆,14902□
20200525,10.8,10.85,10.65,10.75,6758,10.79◆,10.65◆,10.37□,11.34□,20886□,16439□,17481□,14895□
20200526,10.9,10.95,10.85,10.95,8614,10.84◆,10.69◆,10.36□,11.33□,19267□,16334□,17513◆,14899◆
20200527,11,11.05,10.8,10.85,12059,10.86◆,10.70◆,10.35□,11.32□,18313□,15875□,17468□,14932◆
20200528,10.9,11.2,10.85,10.9,28320,10.84□,10.71◆,10.34□,11.31□,13872□,15620□,17750◆,15066◆
20200529,10.9,11.05,10.75,10.9,22937,10.87◆,10.70□,10.33□,11.29□,15738◆,14614□,17957◆,15137◆
20200601,11.05,11.35,11,11.2,24195,10.96◆,10.72◆,10.33□,11.28□,19225◆,15024◆,18069◆,15258◆
20200602,11.25,11.35,11.1,11.25,13337,11.02◆,10.75◆,10.32□,11.27□,20170◆,15002□,17856□,15249□
20200603,11.3,11.35,11.2,11.3,13743,11.11◆,10.79◆,10.31□,11.26□,20507◆,15223◆,17902◆,15271◆
20200604,11.35,11.4,11.2,11.25,15907,11.18◆,10.82◆,10.31□,11.25□,18024□,15725◆,17751□,15355◆
20200605,11.25,11.65,11.2,11.4,30545,11.28◆,10.87◆,10.30□,11.25□,19546◆,16798◆,17760◆,15530◆
20200608,11.55,11.6,11.35,11.35,20176,11.31◆,10.90◆,10.30□,11.24□,18742□,17260◆,17874◆,15464□
20200609,11.4,11.45,11.25,11.3,16452,11.32◆,10.94◆,10.30◆,11.23□,19365◆,17527◆,17670□,15494◆
20200610,11.3,11.35,11.25,11.25,16320,11.31□,10.97◆,10.32◆,11.22□,19880◆,17993◆,17420□,15537◆
20200611,11.25,11.3,10.9,10.95,22479,11.25□,11.00◆,10.33◆,11.21□,21195◆,18508◆,17310□,15665◆
20200612,10.6,10.9,10.5,10.85,15857,11.14□,11.02◆,10.36◆,11.20□,18257□,18915◆,17088□,15743◆
20200615,10.85,10.9,10.75,10.75,12606,11.02□,11.02◆,10.38◆,11.19□,16743□,18899□,16923□,15775◆
20200616,10.95,11.25,10.85,11.25,16069,11.01□,11.05◆,10.41◆,11.18□,16666□,18867□,16726□,15780◆
20200617,11.35,11.35,11.1,11.25,11670,11.01,11.07◆,10.44◆,11.17□,15736□,18609□,16616□,15806◆
20200618,11.25,11.25,10.9,11,16543,11.02◆,11.07,10.47◆,11.16□,14549□,16910□,16660◆,15891◆
20200619,11,11.05,10.75,10.8,26089,11.01□,11.08◆,10.49◆,11.14□,16596◆,17534◆,16841◆,15912◆
20200622,10.8,10.95,10.7,10.75,13790,11.01,11.08,10.51◆,11.13□,16832◆,17886◆,16764□,15953◆
20200623,10.85,10.9,10.65,10.75,15177,10.91□,11.07□,10.53◆,11.11□,16654□,18214◆,16845◆,15992◆
20200624,10.85,10.9,10.7,10.75,10814,10.81□,11.06□,10.55◆,11.10□,16483□,18151□,16690□,16032◆
20200629,10.7,10.9,10.7,10.75,8988,10.76□,11.05□,10.58◆,11.08□,14972□,17185□,16612□,16078◆
20200630,10.9,10.9,10.75,10.75,8535,10.75□,11.05□,10.60◆,11.07□,11461□,16465□,16528□,16123◆
20200701,10.75,10.9,10.75,10.85,4262,10.77◆,11.03□,10.63◆,11.05□,9555□,15468□,16424□,16137◆
20200702,10.85,11,10.8,10.8,8801,10.78◆,11.01□,10.66◆,11.04□,8280□,15241□,16356□,16163◆
20200703,11,11.2,10.95,11.15,30218,10.86◆,11.00□,10.69◆,11.03□,12161◆,16065◆,16619◆,16346◆
20200706,11.2,11.25,11,11.15,27797,10.94◆,10.99□,10.71◆,11.02□,15923◆,16660◆,16801◆,16516◆
20200707,11.2,11.25,11,11.25,25371,11.04◆,10.99□,10.73◆,11.01□,19290◆,16401□,16658□,16603◆
20200708,11.25,11.35,11.05,11.15,20535,11.10◆,10.98□,10.75◆,10.99□,22545◆,16419◆,16765◆,16498□
20200709,11.15,11.2,11,11.05,12292,11.15◆,10.96□,10.76◆,10.97□,23243◆,16211□,16775◆,16383□
20200710,11.05,11.05,10.75,10.75,17651,11.07□,10.94□,10.77◆,10.96□,20729□,16277◆,16836◆,16415◆
20200713,10.85,10.9,10.75,10.8,13639,11.00□,10.93□,10.78◆,10.94□,17898□,15835□,16521□,16410□
20200714,10.85,10.85,10.65,10.7,11578,10.89□,10.92□,10.79◆,10.92□,15139□,15621□,16444□,16385□
20200715,10.85,10.9,10.75,10.85,15147,10.83□,10.93◆,10.80◆,10.90□,14062□,15748◆,16400□,16243□
20200716,10.95,11.1,10.85,11.05,14898,10.83,10.92□,10.81◆,10.89□,14583◆,15690□,16386□,16291◆
20200717,11.1,11.15,10.85,10.85,8916,10.85◆,10.90□,10.83◆,10.87□,12836□,15552□,16106□,16237□
20200720,10.9,10.95,10.8,10.8,8096,10.85,10.89□,10.85◆,10.85□,11727□,15130□,16096□,16193□
20200721,10.8,11,10.8,10.95,8537,10.90◆,10.90◆,10.86◆,10.83□,11119□,14252□,16083□,16188□
20200722,10.95,11.05,10.85,10.95,10364,10.92◆,10.91◆,10.88◆,10.81□,10162□,14081□,16135◆,16212◆
20200723,10.95,11,10.8,10.85,8902,10.88□,10.91◆,10.89◆,10.80□,8963□,13767□,16105□,16178□
20200724,10.85,10.9,10.65,10.7,13603,10.85□,10.91□,10.89◆,10.79□,9901◆,13907◆,15978□,15971□
20200727,11,11,10.8,10.8,13668,10.85,10.91◆,10.89◆,10.78□,11015◆,14141◆,15648□,15909□
20200728,10.85,10.9,10.7,10.7,10722,10.80□,10.91□,10.89□,10.77□,11452◆,14250◆,15109□,15862□
20200729,10.7,11,10.7,10.95,14120,10.8,10.91◆,10.89◆,10.77□,12203◆,14743◆,15078□,15858□
20200730,11,11.1,10.95,11.05,12485,10.84◆,10.93◆,10.90◆,10.76□,12920◆,14927◆,15057□,15847□
20200731,11.1,11.25,11,11,19469,10.90◆,10.92□,10.90◆,10.75□,14093◆,14390□,15226◆,15931◆
20200803,11.1,11.2,10.95,11.05,11682,10.95◆,10.91□,10.91◆,10.75□,13696□,13584□,15323◆,15938◆
20200804,11.1,11.15,11.05,11.1,8793,11.03◆,10.91□,10.92◆,10.74□,13310□,12755□,15318□,15931□
20200805,11.15,11.15,11.05,11.05,5210,11.05◆,10.90□,10.92◆,10.74□,11528□,11989□,15222□,15932◆
20200806,11.15,11.3,11.05,11.15,16017,11.07◆,10.91◆,10.94◆,10.73□,12234◆,12175◆,15304◆,15980◆
20200807,11.2,11.5,11.2,11.4,34171,11.15◆,10.94◆,10.95◆,10.73□,15175◆,13001◆,15757◆,16175◆
20200810,11.5,12.5,11.5,12.5,78297,11.44◆,11.02◆,10.98◆,10.74◆,28498◆,16234◆,16859◆,16778◆
20200811,12.5,12.85,12.35,12.45,95844,11.71◆,11.11◆,11.02◆,10.74◆,45908◆,20447◆,18328◆,17455◆
20200812,12.5,12.5,11.85,12.2,41015,11.94◆,11.18◆,11.04◆,10.75◆,53069◆,21741◆,18796◆,17701◆
20200813,12.4,12.7,12.2,12.35,38077,12.18◆,11.24◆,11.07◆,10.75◆,57481◆,22900◆,19152◆,17872◆
20200814,13.2,13.55,12.85,13.55,171101,12.61◆,11.38◆,11.12◆,10.76◆,84867◆,31009◆,21723◆,19216◆
20200817,14,14.9,13.85,14.9,179605,13.09◆,11.58◆,11.18◆,10.79◆,105129◆,39584◆,23875◆,20660◆
20200818,15.25,15.4,14.65,15.2,183680,13.64◆,11.80◆,11.26◆,10.82◆,122696◆,48341◆,26709◆,22105◆
20200819,15.5,15.85,15.15,15.4,148766,14.28◆,12.02◆,11.33◆,10.85◆,144246◆,55261◆,29076◆,23278◆
20200820,15.55,15.9,14.4,15,213402,14.81◆,12.23◆,11.40◆,10.88◆,179311◆,65486◆,32489◆,25001◆
20200821,15.4,15.6,15.05,15.2,113728,15.14◆,12.45◆,11.47◆,10.91◆,167836□,70493◆,34184◆,25826◆
20200824,15.35,15.4,14.95,15.2,73914,15.20◆,12.67◆,11.55◆,10.94◆,146698□,73505◆,34943◆,26347◆
20200825,15.55,16.5,15.5,16.3,269125,15.42◆,12.95◆,11.64◆,10.98◆,163787◆,86425◆,39047◆,28502◆
20200826,16.45,16.75,16.05,16.45,154800,15.63◆,13.23◆,11.72◆,11.02◆,164994◆,93459◆,41223◆,29646◆
20200827,16.6,16.65,16.15,16.25,84527,15.88◆,13.49◆,11.81◆,11.06◆,139219□,97061◆,42410◆,30133◆
20200828,16.25,16.7,16.15,16.35,83727,16.11◆,13.75◆,11.89◆,11.10◆,133219□,100274◆,43576◆,30739◆
20200831,16.95,17.7,16.9,17.4,211666,16.55◆,14.07◆,11.99◆,11.15◆,160769◆,110273◆,46839◆,32295◆
20200901,17.35,17.55,16.8,17.2,123651,16.73◆,14.38◆,12.09◆,11.20◆,131674□,116016◆,48391◆,33076◆
20200902,17.3,17.6,17.1,17.6,83796,16.96◆,14.70◆,12.19◆,11.25◆,117474□,119946◆,49451◆,33663◆
20200903,17.65,18.2,17.45,18.2,128693,17.35◆,15.06◆,12.31◆,11.31◆,126307◆,125579◆,51322◆,34496◆
20200904,17.7,18.85,17.7,18.8,109194,17.84◆,15.43◆,12.43◆,11.37◆,131400◆,129331◆,52870◆,35145◆
20200907,19.2,19.9,18.75,18.8,209524,18.12◆,15.74◆,12.57◆,11.45◆,130972□,135892◆,55987◆,36648◆
20200908,18.75,19.05,18.25,18.7,127501,18.42◆,16.05◆,12.70◆,11.53◆,131742◆,137475◆,57848◆,37468◆
20200909,18.55,19.15,18.5,19,95878,18.70◆,16.39◆,12.83◆,11.61◆,134158◆,140218◆,59236◆,38079◆
20200910,19,19.4,18.9,19.05,84710,18.87◆,16.73◆,12.96◆,11.69◆,125362□,142550◆,60380◆,38553◆
20200911,19.65,19.75,17.7,17.7,240890,18.65□,16.94◆,13.07◆,11.76◆,151701◆,146039◆,64200◆,40408◆
20200914,18,18.25,16.35,16.5,323645,18.19□,17.02◆,13.16◆,11.82◆,174525◆,153241◆,69318◆,42989◆
20200915,16.6,17,16.4,16.9,133500,17.83□,17.10◆,13.26◆,11.88◆,175725◆,150732□,71109◆,43975◆
20200916,16.65,16.65,15.6,16.1,222587,17.25□,17.14◆,13.35◆,11.93◆,201067◆,154423◆,74588◆,45676◆
20200917,16.35,16.65,15.95,16.1,115136,16.66□,17.19◆,13.44◆,11.99◆,207152◆,149510□,76254◆,46550◆
20200918,16.25,16.3,15.85,16.05,75687,16.33□,17.23◆,13.53◆,12.04◆,174111□,147608□,77336◆,47013◆
20200921,16.1,16.15,15.6,15.8,84703,16.19□,17.26◆,13.62◆,12.10◆,126323□,148147◆,78598◆,47605◆
20200922,15.8,16.05,15.65,15.8,71954,15.97□,17.24□,13.70◆,12.15◆,114014□,138289□,79655◆,48091◆
20200923,15.5,15.55,15,15.2,239746,15.79□,17.18□,13.77◆,12.20◆,117445◆,142536◆,83579◆,50002◆
20200924,14.85,15.3,14.8,14.8,141649,15.53□,17.10□,13.84◆,12.25◆,122748◆,145392◆,85793◆,51075◆
20200925,15.15,15.65,14.95,15.4,164960,15.40□,17.06□,13.91◆,12.30◆,140603◆,149454◆,88039◆,52329◆
20200928,15.3,15.6,15.15,15.55,68860,15.35□,16.96□,13.98◆,12.35◆,137434□,142313□,88724◆,52762◆
20200929,15.8,16,15.2,15.45,88949,15.28□,16.88□,14.05◆,12.39◆,140833◆,140578□,89783◆,53221◆
20200930,15.35,16,15.3,15.85,80067,15.41◆,16.79□,14.13◆,12.44◆,108897□,140392□,90775◆,53770◆
20201005,16,16.5,16,16.45,119038,15.74◆,16.70□,14.22◆,12.49◆,104375□,139909□,92554◆,54665◆
20201006,16.3,16.45,16.15,16.45,76614,15.95◆,16.58□,14.32◆,12.54◆,86706□,138280□,93537◆,55187◆
20201007,16.4,16.8,16.35,16.65,61896,16.17◆,16.48□,14.41◆,12.60◆,85313□,130899□,94341◆,55431◆
20201008,16.75,16.8,16.4,16.65,57194,16.41◆,16.37□,14.51◆,12.65◆,78962□,127383□,95102◆,55773◆
20201012,16.75,16.8,16.05,16.3,81125,16.50◆,16.24□,14.60◆,12.70◆,79174◆,126646□,96201◆,56300◆
20201013,16.5,17.15,16.5,17,169724,16.61◆,16.14□,14.70◆,12.76◆,89311◆,130896◆,98782◆,57584◆
20201014,16.85,17.15,16.7,17.15,76353,16.75◆,16.11□,14.81◆,12.82◆,89259□,122669□,99906◆,58006◆
20201015,17.15,17.5,17.1,17.5,83785,16.92◆,16.16◆,14.92◆,12.88◆,93636◆,110676□,101167◆,58632◆
20201016,17.9,18.1,17.45,17.65,137529,17.12◆,16.20◆,15.03◆,12.95◆,109703◆,110878◆,103317◆,59700◆
20201019,18,18.1,17.7,17.85,89999,17.43◆,16.28◆,15.15◆,13.01◆,111478◆,104249□,104644◆,60390◆
20201020,17.9,18.05,17.5,17.95,74239,17.62◆,16.38◆,15.26◆,13.08◆,92381□,102204□,105733◆,60919◆
20201021,18.05,18.1,17.8,17.85,49810,17.76◆,16.47◆,15.38◆,13.14◆,87073□,100910□,106337◆,61157◆
20201022,17.75,17.95,17.65,17.9,50531,17.84◆,16.57◆,15.50◆,13.20◆,80422□,99201□,106951◆,61300◆
20201023,18,18.9,17.9,18.6,158633,18.03◆,16.71◆,15.63◆,13.26◆,84643◆,103535◆,109416◆,62263◆
20201026,18.7,20.15,18.7,19.8,285238,18.42◆,16.94◆,15.78◆,13.33◆,123690◆,105810◆,113935◆,64507◆
20201027,19.6,20,19.3,19.65,100613,18.76◆,17.18◆,15.92◆,13.41◆,128965◆,103758□,115404◆,65230◆
20201028,19.7,20,18.65,18.8,169852,18.95◆,17.35◆,16.05◆,13.48◆,152974◆,104003◆,117910◆,66568◆
